customer_id,recency,frequency,monetary,avg_order_value,total_items,distinct_categories,first_purchase,last_purchase,tenure_days,R_score,F_score,M_score,RFM_score,cluster,segment
C02208,71,9,10437.0,434.875,53,6,2024-12-12,2026-04-21,566,3,4,4,11,4,Loyal Customers
C02209,345,2,761.04,190.26,6,4,2025-05-27,2025-07-21,400,1,2,1,4,2,At Risk
C02210,223,1,354.13,118.04333333333334,3,2,2025-11-20,2025-11-20,223,2,1,1,4,3,Hibernating
C02211,120,1,336.73,168.365,4,2,2026-03-03,2026-03-03,120,3,1,1,5,3,Hibernating
C02212,18,30,29386.6,397.1162162162162,155,6,2024-03-27,2026-06-13,826,5,5,5,15,5,Champions
C02213,277,3,652.69,130.538,10,3,2024-06-11,2025-09-27,750,2,2,1,5,2,At Risk
C02215,260,1,64.61,32.305,2,2,2025-10-14,2025-10-14,260,2,1,1,4,3,Hibernating
C02216,384,1,17.74,17.74,1,1,2025-06-12,2025-06-12,384,1,1,1,3,3,Hibernating
C02217,151,6,2313.4300000000003,165.24500000000003,27,6,2025-10-20,2026-01-31,254,2,4,2,8,0,Promising
C02218,34,13,17069.02,502.03000000000003,72,6,2024-03-09,2026-05-28,844,4,5,5,14,5,Champions
C02219,11,12,6942.86,277.7144,40,6,2024-07-30,2026-06-20,701,5,5,4,14,5,Champions
C02220,188,5,6534.09,435.606,25,5,2025-07-02,2025-12-25,364,2,3,4,9,4,Loyal Customers
C02221,366,2,1752.5,350.5,12,4,2025-04-27,2025-06-30,430,1,2,2,5,1,Needs Attention
C02223,60,6,4465.360000000001,248.07555555555558,32,6,2024-07-20,2026-05-02,711,3,4,3,10,6,Potential Loyalists
C02224,57,2,774.77,154.954,8,3,2025-07-13,2026-05-05,353,4,2,1,7,0,Promising
C02225,259,2,1173.49,234.698,10,4,2024-03-20,2025-10-15,833,2,2,1,5,1,Needs Attention
C02226,156,1,326.23,108.74333333333334,6,3,2026-01-26,2026-01-26,156,2,1,1,4,3,Hibernating
C02227,439,2,3190.03,1063.3433333333335,6,2,2024-08-22,2025-04-18,678,1,2,3,6,1,Needs Attention
C02228,230,4,2179.45,181.6208333333333,26,6,2025-05-09,2025-11-13,418,2,3,2,7,0,Promising
C02229,18,9,4364.46,218.223,38,6,2025-06-22,2026-06-13,374,5,4,3,12,4,Loyal Customers
C02231,22,27,26535.82,402.0578787878788,130,6,2024-04-30,2026-06-09,792,5,5,5,15,5,Champions
C02233,213,4,2232.62,279.0775,12,5,2024-11-28,2025-11-30,580,2,3,2,7,6,Potential Loyalists
C02234,240,4,2060.83,187.3481818181818,23,5,2025-06-26,2025-11-03,370,2,3,2,7,0,Promising
C02237,12,15,13734.04,403.9423529411765,71,6,2024-04-28,2026-06-19,794,5,5,5,15,5,Champions
C02238,355,1,1936.6299999999999,484.15749999999997,9,3,2025-07-11,2025-07-11,355,1,1,2,4,0,Promising
C02240,452,2,400.8,133.6,8,2,2025-02-04,2025-04-05,512,1,2,1,4,2,At Risk
C02241,46,31,40243.1,496.8283950617284,144,6,2024-03-11,2026-05-16,842,4,5,5,14,5,Champions
C02242,37,2,2423.3199999999997,302.91499999999996,16,5,2025-03-15,2026-05-25,473,4,2,2,8,0,Promising
C02243,328,7,3620.65,201.14722222222224,39,6,2024-08-22,2025-08-07,678,1,4,3,8,6,Potential Loyalists
C02244,80,7,3816.79,200.88368421052633,40,6,2024-07-04,2026-04-12,727,3,4,3,10,6,Potential Loyalists
C02246,113,3,2445.8700000000003,349.41,16,5,2025-12-05,2026-03-10,208,3,2,2,7,0,Promising
C02247,124,6,1781.95,137.07307692307694,23,4,2025-05-20,2026-02-27,407,3,4,2,9,6,Potential Loyalists
C02248,308,1,1001.27,333.75666666666666,8,3,2025-08-27,2025-08-27,308,1,1,1,3,0,Promising
C02249,61,4,4151.13,377.37545454545455,20,6,2025-04-23,2026-05-01,434,3,3,3,9,4,Loyal Customers
C02250,26,2,1185.4,148.175,20,5,2024-08-31,2026-06-05,669,4,2,1,7,6,Potential Loyalists
C02252,31,24,23519.31,443.7605660377359,97,6,2024-12-23,2026-05-31,555,4,5,5,14,5,Champions
C02253,16,5,4540.87,324.34785714285715,25,4,2024-06-12,2026-06-15,749,5,3,3,11,6,Potential Loyalists
C02256,9,9,5659.26,282.963,36,6,2025-02-02,2026-06-22,514,5,4,4,13,4,Loyal Customers
C02257,12,29,57285.82,643.6608988764045,185,6,2024-06-03,2026-06-19,758,5,5,5,15,5,Champions
C02258,3,15,10233.98,262.4097435897436,79,6,2024-07-10,2026-06-28,721,5,5,4,14,5,Champions
C02259,568,1,747.8399999999999,249.27999999999997,3,2,2024-12-10,2024-12-10,568,1,1,1,3,2,At Risk
C02260,66,4,2398.83,239.88299999999998,22,4,2024-10-16,2026-04-26,623,3,3,2,8,6,Potential Loyalists
C02261,399,1,266.95,133.475,2,2,2025-05-28,2025-05-28,399,1,1,1,3,2,At Risk
C02262,125,6,5806.97,362.935625,33,6,2025-01-13,2026-02-26,534,3,4,4,11,6,Potential Loyalists
C02263,144,2,1830.6499999999999,915.3249999999999,4,2,2026-01-19,2026-02-07,163,2,2,2,6,0,Promising
C02264,14,27,41775.34,572.2649315068493,148,6,2024-04-01,2026-06-17,821,5,5,5,15,5,Champions
C02265,17,15,7470.16,240.97290322580645,59,6,2024-03-04,2026-06-14,849,5,5,4,14,5,Champions
C02267,463,2,2013.42,402.684,9,5,2025-02-11,2025-03-25,505,1,2,2,5,1,Needs Attention
C02269,140,6,5779.05,304.16052631578947,42,6,2025-07-13,2026-02-11,353,2,4,4,10,4,Loyal Customers
C02270,32,8,10014.71,500.73549999999994,40,6,2025-07-13,2026-05-30,353,4,4,4,12,4,Loyal Customers
C02271,212,2,835.87,278.62333333333333,6,3,2025-09-27,2025-12-01,277,2,2,1,5,0,Promising
C02272,77,18,17557.23,390.16066666666666,86,6,2024-09-26,2026-04-15,643,3,5,5,13,5,Champions
C02273,39,13,19074.170000000002,596.0678125000001,61,6,2025-08-24,2026-05-23,311,4,5,5,14,4,Loyal Customers
C02275,58,8,6679.79,303.6268181818182,40,6,2024-08-26,2026-05-04,674,4,4,4,12,6,Potential Loyalists
C02276,18,16,17385.39,413.9378571428571,77,6,2024-07-17,2026-06-13,714,5,5,5,15,5,Champions
C02277,863,1,188.31,47.0775,5,3,2024-02-19,2024-02-19,863,1,1,1,3,2,At Risk
C02278,758,1,183.23000000000002,61.076666666666675,5,2,2024-06-03,2024-06-03,758,1,1,1,3,2,At Risk
C02279,7,14,19755.08,581.0317647058824,64,6,2025-03-08,2026-06-24,480,5,5,5,15,4,Loyal Customers
C02280,112,1,325.65000000000003,162.82500000000002,4,2,2026-03-11,2026-03-11,112,3,1,1,5,3,Hibernating
C02281,70,2,305.71000000000004,76.42750000000001,8,3,2025-06-24,2026-04-22,372,3,2,1,6,3,Hibernating
C02282,102,13,11030.25,344.6953125,59,6,2024-07-09,2026-03-21,722,3,5,4,12,5,Champions
C02283,28,12,12363.98,363.6464705882353,77,6,2025-04-28,2026-06-03,429,4,5,5,14,4,Loyal Customers
C02284,103,2,94.76,31.58666666666667,5,3,2026-02-12,2026-03-20,139,3,2,1,6,3,Hibernating
C02285,60,9,7260.24,279.24,51,6,2024-10-18,2026-05-02,621,3,4,4,11,6,Potential Loyalists
C02286,97,7,4781.18,281.2458823529412,29,5,2025-09-03,2026-03-26,301,3,4,3,10,4,Loyal Customers
C02287,79,5,2515.39,193.49153846153845,27,6,2024-07-07,2026-04-13,724,3,3,2,8,6,Potential Loyalists
C02288,156,2,1110.6399999999999,370.2133333333333,6,2,2025-11-20,2026-01-26,223,2,2,1,5,0,Promising
C02290,678,1,65.1,65.1,3,1,2024-08-22,2024-08-22,678,1,1,1,3,2,At Risk
C02291,299,6,6205.88,387.8675,25,6,2025-04-02,2025-09-05,455,1,4,4,9,1,Needs Attention
C02292,72,4,4564.4,507.1555555555555,13,4,2025-07-16,2026-04-20,350,3,3,3,9,4,Loyal Customers
C02293,344,2,407.2,101.8,9,3,2024-12-24,2025-07-22,554,1,2,1,4,2,At Risk
C02294,288,5,3883.8,647.3000000000001,14,3,2025-05-14,2025-09-16,413,2,3,3,8,1,Needs Attention
C02296,19,19,22666.29,462.5773469387755,94,6,2024-06-09,2026-06-12,752,5,5,5,15,5,Champions
C02297,199,1,70.3,70.3,2,1,2025-12-14,2025-12-14,199,2,1,1,4,3,Hibernating
C02298,200,2,2894.6800000000003,723.6700000000001,11,4,2025-10-27,2025-12-13,247,2,2,3,7,0,Promising
C02300,80,3,1594.47,199.30875,17,4,2024-08-26,2026-04-12,674,3,2,2,7,6,Potential Loyalists
C02301,47,25,40288.79,583.8955072463768,141,6,2025-05-04,2026-05-15,423,4,5,5,14,4,Loyal Customers
C02302,7,15,18714.97,492.49921052631584,71,6,2025-05-10,2026-06-24,417,5,5,5,15,4,Loyal Customers
C02303,83,2,760.21,108.60142857142857,13,4,2026-01-29,2026-04-09,153,3,2,1,6,3,Hibernating
C02304,70,4,4235.22,705.87,13,4,2024-12-11,2026-04-22,567,3,3,3,9,4,Loyal Customers
C02305,21,18,22264.420000000002,463.8420833333334,91,6,2024-02-06,2026-06-10,876,5,5,5,15,5,Champions
C02306,2,17,19057.11,433.1161363636364,86,6,2025-01-10,2026-06-29,537,5,5,5,15,5,Champions
C02307,13,27,52145.16,744.9308571428572,143,6,2024-08-28,2026-06-18,672,5,5,5,15,5,Champions
C02308,223,1,3502.03,875.5075,9,2,2025-11-20,2025-11-20,223,2,1,3,6,0,Promising
C02309,206,6,4194.73,220.77526315789473,44,6,2025-01-03,2025-12-07,544,2,4,3,9,6,Potential Loyalists
C02310,365,5,5038.53,419.8775,23,6,2024-07-27,2025-07-01,704,1,3,3,7,1,Needs Attention
C02311,414,1,1458.99,729.495,5,2,2025-05-13,2025-05-13,414,1,1,2,4,1,Needs Attention
C02312,12,11,17170.920000000002,553.9006451612904,70,6,2025-02-16,2026-06-19,500,5,4,5,14,4,Loyal Customers
C02314,50,11,11425.21,408.04321428571427,57,6,2024-06-28,2026-05-12,733,4,4,5,13,5,Champions
C02315,112,2,2526.5899999999997,360.9414285714285,16,5,2025-12-29,2026-03-11,184,3,2,2,7,0,Promising
C02316,9,11,9768.5,348.875,53,6,2024-11-08,2026-06-22,600,5,4,4,13,4,Loyal Customers
C02317,249,3,3135.5,447.92857142857144,14,4,2025-08-15,2025-10-25,320,2,2,3,7,0,Promising
C02318,12,13,9843.6,307.6125,65,6,2024-01-26,2026-06-19,887,5,5,4,14,5,Champions
C02319,237,2,1653.31,275.5516666666667,12,5,2025-09-21,2025-11-06,283,2,2,2,6,0,Promising
C02321,97,2,2520.82,360.1171428571429,16,5,2026-03-08,2026-03-26,115,3,2,2,7,0,Promising
C02323,88,6,4056.3599999999997,289.73999999999995,25,5,2025-05-10,2026-04-04,417,3,4,3,10,4,Loyal Customers
C02325,27,5,5641.39,402.9564285714286,30,5,2025-03-31,2026-06-04,457,4,3,4,11,4,Loyal Customers
C02326,411,3,4134.28,413.428,23,5,2024-08-10,2025-05-16,690,1,2,3,6,1,Needs Attention
C02327,102,1,712.75,356.375,4,2,2026-03-21,2026-03-21,102,3,1,1,5,0,Promising
C02328,14,5,2072.14,172.6783333333333,25,5,2025-08-08,2026-06-17,327,5,3,2,10,0,Promising
C02330,460,5,4633.75,421.25,23,5,2024-04-03,2025-03-28,819,1,3,3,7,1,Needs Attention
C02331,13,17,17355.38,445.0097435897436,81,6,2024-12-29,2026-06-18,549,5,5,5,15,5,Champions
C02333,1,13,21304.1,760.8607142857143,59,6,2025-10-02,2026-06-30,272,5,5,5,15,4,Loyal Customers
C02334,50,17,6842.7699999999995,190.07694444444442,71,6,2024-02-01,2026-05-12,881,4,5,4,13,5,Champions
C02335,14,5,870.95,96.77222222222223,21,4,2025-11-08,2026-06-17,235,5,3,1,9,3,Hibernating
C02336,47,4,4652.72,422.9745454545455,24,5,2025-07-30,2026-05-15,336,4,3,3,10,0,Promising
C02337,19,17,11074.9,276.8725,75,6,2024-01-29,2026-06-12,884,5,5,4,14,5,Champions
C02338,341,4,1289.92,128.99200000000002,21,5,2025-01-03,2025-07-25,544,1,3,2,6,2,At Risk
C02340,303,2,2589.15,369.87857142857143,14,5,2025-08-04,2025-09-01,331,1,2,2,5,0,Promising
C02342,118,10,5801.6,276.2666666666667,37,6,2024-04-13,2026-03-05,809,3,4,4,11,6,Potential Loyalists
C02343,241,4,2297.0499999999997,229.70499999999998,18,6,2024-09-26,2025-11-02,643,2,3,2,7,6,Potential Loyalists
C02344,241,3,96.27,19.253999999999998,6,4,2025-03-30,2025-11-02,458,2,2,1,5,3,Hibernating
C02345,1,19,28337.170000000002,616.0254347826087,91,6,2024-08-17,2026-06-30,683,5,5,5,15,5,Champions
C02346,162,6,8039.04,669.92,23,5,2025-06-16,2026-01-20,380,2,4,4,10,4,Loyal Customers
C02349,23,3,2821.5499999999997,235.12916666666663,22,5,2024-09-29,2026-06-08,640,4,2,3,9,6,Potential Loyalists
C02350,727,1,1088.4099999999999,362.8033333333333,7,3,2024-07-04,2024-07-04,727,1,1,1,3,2,At Risk
C02352,214,11,7272.98,259.7492857142857,48,6,2024-07-21,2025-11-29,710,2,4,4,10,6,Potential Loyalists
C02354,21,24,16262.18,290.3960714285714,109,6,2024-02-01,2026-06-10,881,5,5,5,15,5,Champions
C02355,200,4,3458.57,288.2141666666667,20,5,2025-06-19,2025-12-13,377,2,3,3,8,0,Promising
C02356,87,4,2603.94,325.4925,18,5,2025-09-22,2026-04-05,282,3,3,2,8,0,Promising
C02357,102,3,4071.75,370.15909090909093,22,4,2025-11-03,2026-03-21,240,3,2,3,8,0,Promising
C02358,94,8,6426.85,247.18653846153848,50,6,2025-01-20,2026-03-29,527,3,4,4,11,6,Potential Loyalists
C02359,597,2,1931.9,643.9666666666667,7,3,2024-11-04,2024-11-11,604,1,2,2,5,1,Needs Attention
C02360,1,9,8924.44,405.65636363636366,44,6,2025-06-10,2026-06-30,386,5,4,4,13,4,Loyal Customers
C02361,39,3,3804.17,634.0283333333333,13,3,2024-03-14,2026-05-23,839,4,2,3,9,6,Potential Loyalists
C02362,356,2,3876.4700000000003,646.0783333333334,11,4,2024-11-16,2025-07-10,592,1,2,3,6,1,Needs Attention
C02364,91,5,4086.53,291.89500000000004,30,6,2024-06-09,2026-04-01,752,3,3,3,9,6,Potential Loyalists
C02366,38,9,2436.53,152.283125,27,6,2025-03-01,2026-05-24,487,4,4,2,10,6,Potential Loyalists
C02367,96,8,13549.23,589.0969565217391,46,6,2025-08-27,2026-03-27,308,3,4,5,12,4,Loyal Customers
C02368,10,16,12166.56,311.9630769230769,68,6,2024-06-28,2026-06-21,733,5,5,5,15,5,Champions
C02369,141,3,2554.34,364.9057142857143,13,4,2024-04-24,2026-02-10,798,2,2,2,6,6,Potential Loyalists
C02370,14,10,6971.57,303.1117391304348,45,6,2024-12-22,2026-06-17,556,5,4,4,13,4,Loyal Customers
C02371,31,10,5400.35,216.014,41,6,2024-06-11,2026-05-31,750,4,4,4,12,6,Potential Loyalists
C02372,19,4,1566.78,195.8475,15,4,2024-07-02,2026-06-12,729,5,3,2,10,6,Potential Loyalists
C02373,100,2,1475.0,368.75,7,3,2025-11-03,2026-03-23,240,3,2,2,7,0,Promising
C02374,43,2,227.31,56.8275,7,3,2025-12-07,2026-05-19,206,4,2,1,7,3,Hibernating
C02375,351,1,573.1999999999999,286.59999999999997,5,2,2025-07-15,2025-07-15,351,1,1,1,3,0,Promising
C02376,363,4,6804.0199999999995,567.0016666666667,30,5,2025-03-13,2025-07-03,475,1,3,4,8,1,Needs Attention
C02377,367,3,1319.44,219.90666666666667,13,4,2024-10-02,2025-06-29,637,1,2,2,5,1,Needs Attention
C02378,26,15,11269.02,288.9492307692308,76,6,2024-05-15,2026-06-05,777,4,5,5,14,5,Champions
C02379,222,2,886.7199999999999,147.78666666666666,12,4,2025-10-18,2025-11-21,256,2,2,1,5,0,Promising
C02380,555,1,623.87,155.9675,6,3,2024-12-23,2024-12-23,555,1,1,1,3,2,At Risk
C02382,25,5,1477.67,164.18555555555557,19,5,2025-01-01,2026-06-06,546,4,3,2,9,6,Potential Loyalists
C02384,119,2,347.90999999999997,69.582,11,4,2026-02-25,2026-03-04,126,3,2,1,6,3,Hibernating
C02385,164,9,4354.61,155.5217857142857,55,6,2024-02-07,2026-01-18,875,2,4,3,9,6,Potential Loyalists
C02387,48,14,11396.81,292.2258974358974,74,6,2024-05-08,2026-05-14,784,4,5,5,14,5,Champions
C02388,41,2,2337.21,389.535,13,4,2026-05-01,2026-05-21,61,4,2,2,8,0,Promising
C02389,315,5,2044.98,157.30615384615385,26,4,2024-10-16,2025-08-20,623,1,3,2,6,6,Potential Loyalists
C02390,334,3,1325.3400000000001,165.66750000000002,19,5,2024-08-19,2025-08-01,681,1,2,2,5,2,At Risk
C02391,13,26,34488.24,605.0568421052632,116,6,2024-06-18,2026-06-18,743,5,5,5,15,5,Champions
C02392,14,3,3039.8199999999997,337.75777777777773,13,6,2025-09-18,2026-06-17,286,5,2,3,10,0,Promising
C02393,260,16,9943.52,284.1005714285714,68,6,2024-01-30,2025-10-14,883,2,5,4,11,5,Champions
C02394,106,13,14210.279999999999,394.72999999999996,77,6,2024-09-23,2026-03-17,646,3,5,5,13,5,Champions
C02395,1,35,42925.39,511.0165476190476,165,6,2024-02-10,2026-06-30,872,5,5,5,15,5,Champions
C02396,237,4,4421.67,552.70875,18,4,2024-08-26,2025-11-06,674,2,3,3,8,1,Needs Attention
C02397,6,6,7116.38,374.5463157894737,40,6,2024-11-30,2026-06-25,578,5,4,4,13,4,Loyal Customers
C02402,599,5,4389.2699999999995,258.19235294117647,38,5,2024-02-10,2024-11-09,872,1,3,3,7,1,Needs Attention
C02403,524,4,2721.05,272.105,16,5,2024-10-09,2025-01-23,630,1,3,3,7,1,Needs Attention
C02405,111,1,318.91,318.91,2,1,2026-03-12,2026-03-12,111,3,1,1,5,0,Promising
C02407,29,9,6391.33,245.82038461538463,42,6,2025-02-20,2026-06-02,496,4,4,4,12,4,Loyal Customers
C02408,425,5,3943.17,328.5975,30,5,2024-07-24,2025-05-02,707,1,3,3,7,1,Needs Attention
C02409,364,1,48.51,48.51,2,1,2025-07-02,2025-07-02,364,1,1,1,3,3,Hibernating
C02410,12,7,2881.72,180.1075,29,5,2025-09-29,2026-06-19,275,5,4,3,12,0,Promising
C02411,379,2,548.54,274.27,4,2,2025-05-06,2025-06-17,421,1,2,1,4,2,At Risk
C02412,186,6,2427.2200000000003,173.37285714285716,30,6,2024-08-23,2025-12-27,677,2,4,2,8,6,Potential Loyalists
C02413,90,11,7136.1,246.07241379310346,55,6,2024-08-20,2026-04-02,680,3,4,4,11,6,Potential Loyalists
C02414,3,19,17588.17,418.76595238095234,87,6,2024-07-07,2026-06-28,724,5,5,5,15,5,Champions
C02415,105,4,6479.57,589.0518181818181,27,4,2024-01-08,2026-03-18,905,3,3,4,10,6,Potential Loyalists
C02416,22,18,16436.28,432.5336842105263,77,6,2024-11-28,2026-06-09,580,5,5,5,15,5,Champions
C02418,12,7,7086.73,472.4486666666666,30,5,2025-04-21,2026-06-19,436,5,4,4,13,4,Loyal Customers
C02419,39,10,9088.76,378.6983333333333,41,6,2025-01-10,2026-05-23,537,4,4,4,12,4,Loyal Customers
C02421,830,1,24.62,24.62,1,1,2024-03-23,2024-03-23,830,1,1,1,3,2,At Risk
C02422,393,5,4763.6,476.36,18,5,2024-06-28,2025-06-03,733,1,3,3,7,1,Needs Attention
C02423,303,2,406.84999999999997,135.61666666666665,7,3,2025-08-23,2025-09-01,312,1,2,1,4,3,Hibernating
C02424,80,20,19670.17,393.4034,103,6,2024-01-19,2026-04-12,894,3,5,5,13,5,Champions
C02425,420,3,3426.03,489.4328571428572,14,5,2024-10-22,2025-05-07,617,1,2,3,6,1,Needs Attention
C02426,232,3,1951.6,325.26666666666665,9,4,2025-07-24,2025-11-11,342,2,2,2,6,0,Promising
C02427,79,5,5051.86,315.74125,34,6,2024-12-01,2026-04-13,577,3,3,3,9,6,Potential Loyalists
C02428,143,4,2481.4300000000003,275.7144444444445,20,4,2025-11-29,2026-02-08,214,2,3,2,7,0,Promising
C02429,44,13,10758.15,275.84999999999997,75,6,2024-09-29,2026-05-18,640,4,5,4,13,5,Champions
C02432,24,3,449.08,89.816,11,3,2024-12-29,2026-06-07,549,4,2,1,7,3,Hibernating
C02433,594,1,198.97,198.97,3,1,2024-11-14,2024-11-14,594,1,1,1,3,2,At Risk
C02434,59,3,2158.15,308.3071428571429,13,3,2025-10-19,2026-05-03,255,3,2,2,7,0,Promising
C02435,10,16,17814.54,434.5009756097561,76,6,2024-01-19,2026-06-21,894,5,5,5,15,5,Champions
C02436,50,6,3525.13,251.79500000000002,30,6,2025-09-04,2026-05-12,300,4,4,3,11,0,Promising
C02437,97,4,2437.37,270.81888888888886,19,6,2024-08-10,2026-03-26,690,3,3,2,8,6,Potential Loyalists
C02438,628,4,7990.63,614.6638461538462,34,5,2024-07-12,2024-10-11,719,1,3,4,8,1,Needs Attention
C02439,249,2,688.56,172.14,6,4,2024-12-27,2025-10-25,551,2,2,1,5,2,At Risk
C02440,50,23,20119.32,379.6098113207547,93,6,2025-01-05,2026-05-12,542,4,5,5,14,5,Champions
C02441,1,20,22303.52,484.8591304347826,96,6,2025-04-26,2026-06-30,431,5,5,5,15,4,Loyal Customers
C02443,313,2,2214.37,553.5925,7,2,2025-04-21,2025-08-22,436,1,2,2,5,1,Needs Attention
C02445,64,11,9633.64,321.1213333333333,64,6,2025-02-24,2026-04-28,492,3,4,4,11,4,Loyal Customers
C02446,319,3,4217.21,468.5788888888889,23,5,2025-06-06,2025-08-16,390,1,2,3,6,1,Needs Attention
C02447,12,11,19857.93,661.931,63,6,2025-09-19,2026-06-19,285,5,4,5,14,4,Loyal Customers
C02448,3,14,20641.99,589.7711428571429,74,6,2024-01-12,2026-06-28,901,5,5,5,15,5,Champions
C02449,576,1,9.89,9.89,1,1,2024-12-02,2024-12-02,576,1,1,1,3,3,Hibernating
C02450,8,5,3794.54,379.454,21,5,2025-06-05,2026-06-23,391,5,3,3,11,4,Loyal Customers
C02451,151,5,1391.77,139.177,21,4,2024-07-02,2026-01-31,729,2,3,2,7,6,Potential Loyalists
C02452,218,3,3119.86,519.9766666666667,14,3,2025-08-22,2025-11-25,313,2,2,3,7,0,Promising
C02453,464,2,985.4300000000001,246.35750000000002,10,4,2024-12-06,2025-03-24,572,1,2,1,4,2,At Risk
C02454,74,10,17478.63,602.7113793103449,62,6,2025-06-04,2026-04-18,392,3,4,5,12,4,Loyal Customers
C02455,17,15,11412.89,335.6732352941176,66,6,2025-07-02,2026-06-14,364,5,5,5,15,4,Loyal Customers
C02456,442,1,1095.8,273.95,8,3,2025-04-15,2025-04-15,442,1,1,1,3,2,At Risk
C02457,6,14,14557.48,441.13575757575757,63,6,2025-04-29,2026-06-25,428,5,5,5,15,4,Loyal Customers
C02458,22,13,17223.42,555.594193548387,64,6,2025-05-29,2026-06-09,398,5,5,5,15,4,Loyal Customers
C02459,418,1,149.34,149.34,1,1,2025-05-09,2025-05-09,418,1,1,1,3,2,At Risk
C02460,105,5,6687.74,417.98375,30,5,2025-09-14,2026-03-18,290,3,3,4,10,4,Loyal Customers
C02461,29,12,20098.21,773.0080769230769,54,6,2025-07-26,2026-06-02,340,4,5,5,14,4,Loyal Customers
C02462,36,4,3858.3,275.59285714285716,28,6,2025-03-05,2026-05-26,483,4,3,3,10,6,Potential Loyalists
C02463,377,3,2043.92,408.784,12,4,2024-11-18,2025-06-19,590,1,2,2,5,1,Needs Attention
C02464,219,4,3998.84,363.5309090909091,18,4,2024-10-30,2025-11-24,609,2,3,3,8,6,Potential Loyalists
C02465,292,3,1041.69,148.81285714285715,14,5,2025-05-18,2025-09-12,409,2,2,1,5,2,At Risk
C02466,4,3,3263.42,407.9275,19,5,2025-09-28,2026-06-27,276,5,2,3,10,0,Promising
C02467,72,18,14387.57,319.7237777777778,77,6,2024-08-10,2026-04-20,690,3,5,5,13,5,Champions
C02468,66,10,10717.59,324.7754545454545,68,6,2024-10-06,2026-04-26,633,3,4,4,11,5,Champions
C02469,9,20,23839.85,581.4597560975609,73,6,2025-03-17,2026-06-22,471,5,5,5,15,4,Loyal Customers
C02470,153,2,351.23,70.24600000000001,9,3,2025-07-12,2026-01-29,354,2,2,1,5,3,Hibernating
C02471,394,4,3047.8599999999997,234.4507692307692,30,5,2024-10-02,2025-06-02,637,1,3,3,7,1,Needs Attention
C02472,5,7,11012.9,611.8277777777778,40,6,2025-04-01,2026-06-26,456,5,4,4,13,4,Loyal Customers
C02474,291,5,2351.28,213.7527272727273,24,4,2024-12-08,2025-09-13,570,2,3,2,7,6,Potential Loyalists
C02475,3,5,3281.02,328.102,18,4,2026-02-01,2026-06-28,150,5,3,3,11,0,Promising
C02476,149,1,314.15999999999997,157.07999999999998,6,2,2026-02-02,2026-02-02,149,2,1,1,4,3,Hibernating
C02477,71,3,1222.4099999999999,203.73499999999999,12,5,2025-04-18,2026-04-21,439,3,2,1,6,0,Promising
C02478,8,6,4654.13,273.77235294117645,37,6,2025-09-10,2026-06-23,294,5,4,3,12,4,Loyal Customers
C02479,146,3,1840.21,306.70166666666665,11,4,2025-03-06,2026-02-05,482,2,2,2,6,0,Promising
C02480,17,6,2672.0099999999998,222.6675,25,4,2025-04-08,2026-06-14,449,5,4,3,12,6,Potential Loyalists
C02481,329,4,3785.4900000000002,473.18625000000003,15,6,2025-02-19,2025-08-06,497,1,3,3,7,1,Needs Attention
C02482,379,1,1900.0300000000002,633.3433333333334,7,3,2025-06-17,2025-06-17,379,1,1,2,4,1,Needs Attention
C02483,243,2,2095.1,523.775,8,2,2024-05-08,2025-10-31,784,2,2,2,6,1,Needs Attention
C02484,18,17,15520.24,337.39652173913043,90,6,2024-06-30,2026-06-13,731,5,5,5,15,5,Champions
C02485,139,2,2153.4900000000002,430.69800000000004,12,4,2026-01-02,2026-02-12,180,2,2,2,6,0,Promising
C02486,197,3,2726.2,302.9111111111111,19,4,2025-11-14,2025-12-16,229,2,2,3,7,0,Promising
C02488,70,3,2812.28,312.47555555555556,20,4,2025-01-05,2026-04-22,542,3,2,3,8,6,Potential Loyalists
C02489,452,7,3774.0299999999997,198.63315789473683,36,6,2024-03-25,2025-04-05,828,1,4,3,8,1,Needs Attention
C02490,59,6,2303.42,255.93555555555557,12,5,2025-07-22,2026-05-03,344,3,4,2,9,0,Promising
C02491,5,7,8328.62,489.91882352941184,34,6,2025-02-14,2026-06-26,502,5,4,4,13,4,Loyal Customers
C02492,464,4,3192.53,319.25300000000004,21,6,2024-09-04,2025-03-24,665,1,3,3,7,1,Needs Attention
C02493,126,2,2174.25,434.85,12,4,2025-08-25,2026-02-25,310,3,2,2,7,0,Promising
C02494,113,8,4847.2699999999995,220.33045454545453,42,6,2024-12-28,2026-03-10,550,3,4,3,10,6,Potential Loyalists
C02495,334,4,2417.31,201.4425,21,5,2024-01-28,2025-08-01,885,1,3,2,6,1,Needs Attention
C02496,23,15,21563.13,695.5848387096775,62,6,2025-07-25,2026-06-08,341,4,5,5,14,4,Loyal Customers
C02497,257,4,1656.25,150.5681818181818,20,6,2025-01-28,2025-10-17,519,2,3,2,7,6,Potential Loyalists
C02498,5,23,37224.0,590.8571428571429,119,6,2024-07-28,2026-06-26,703,5,5,5,15,5,Champions
C02499,7,7,9174.77,417.035,41,6,2025-07-26,2026-06-24,340,5,4,4,13,4,Loyal Customers
C02500,193,4,7097.83,473.1886666666667,29,5,2025-10-17,2025-12-20,257,2,3,4,9,0,Promising
C02501,81,12,17134.1,552.7129032258064,66,6,2024-11-12,2026-04-11,596,3,5,5,13,5,Champions
