order_id,customer_id,product_id,category,order_date,quantity,unit_price,revenue
O0014663,C02354,P0060,Apparel,2026-01-27,2,137.79,275.58
O0014663,C02354,P0048,Apparel,2026-01-27,3,16.03,48.09
O0014664,C02354,P0008,Electronics,2026-01-29,3,842.08,2526.23
O0014665,C02354,P0026,Electronics,2026-02-09,2,133.25,266.49
O0014665,C02354,P0053,Grocery,2026-02-09,3,23.41,70.24
O0014666,C02354,P0043,Sports,2026-02-17,1,25.69,25.69
O0014666,C02354,P0011,Grocery,2026-02-17,1,29.86,29.86
O0014667,C02354,P0036,Electronics,2026-03-20,1,697.11,697.11
O0014668,C02354,P0057,Sports,2026-06-10,3,64.26,192.79
O0014669,C02355,P0020,Beauty,2025-06-19,1,72.66,72.66
O0014669,C02355,P0047,Sports,2025-06-19,3,293.45,880.36
O0014669,C02355,P0058,Beauty,2025-06-19,1,69.25,69.25
O0014670,C02355,P0055,Beauty,2025-08-13,1,48.24,48.24
O0014670,C02355,P0039,Grocery,2025-08-13,2,23.2,46.4
O0014670,C02355,P0006,Electronics,2025-08-13,2,702.75,1405.51
O0014670,C02355,P0012,Electronics,2025-08-13,3,241.39,724.16
O0014671,C02355,P0038,Apparel,2025-09-02,1,18.4,18.4
O0014671,C02355,P0039,Grocery,2025-09-02,1,22.56,22.56
O0014671,C02355,P0040,Grocery,2025-09-02,2,39.13,78.26
O0014671,C02355,P0013,Sports,2025-09-02,1,74.72,74.72
O0014672,C02355,P0022,Beauty,2025-12-13,2,9.02,18.05
O0014673,C02356,P0040,Grocery,2025-09-22,1,32.86,32.86
O0014673,C02356,P0010,Home & Kitchen,2025-09-22,1,142.84,142.84
O0014674,C02356,P0049,Beauty,2025-11-04,3,20.58,61.73
O0014675,C02356,P0018,Sports,2025-11-21,3,196.62,589.87
O0014675,C02356,P0058,Beauty,2025-11-21,3,60.88,182.65
O0014675,C02356,P0006,Electronics,2025-11-21,2,735.96,1471.91
O0014675,C02356,P0001,Home & Kitchen,2025-11-21,2,43.03,86.07
O0014676,C02356,P0034,Grocery,2026-04-05,3,12.0,36.01
O0014677,C02357,P0030,Beauty,2025-11-03,2,73.73,147.47
O0014677,C02357,P0040,Grocery,2025-11-03,3,46.07,138.2
O0014677,C02357,P0034,Grocery,2025-11-03,1,16.0,16.0
O0014677,C02357,P0006,Electronics,2025-11-03,1,974.36,974.36
O0014678,C02357,P0054,Apparel,2026-01-11,2,36.44,72.88
O0014678,C02357,P0035,Apparel,2026-01-11,2,113.9,227.81
O0014678,C02357,P0044,Electronics,2026-01-11,3,553.37,1660.12
O0014679,C02357,P0051,Electronics,2026-03-21,2,184.79,369.59
O0014679,C02357,P0055,Beauty,2026-03-21,3,62.71,188.12
O0014679,C02357,P0053,Grocery,2026-03-21,1,24.88,24.88
O0014679,C02357,P0015,Apparel,2026-03-21,2,126.16,252.32
O0014680,C02358,P0012,Electronics,2025-01-20,3,259.54,778.62
O0014680,C02358,P0022,Beauty,2025-01-20,1,11.3,11.3
O0014680,C02358,P0048,Apparel,2025-01-20,2,17.5,35.01
O0014680,C02358,P0015,Apparel,2025-01-20,3,120.64,361.92
O0014681,C02358,P0037,Sports,2025-03-09,3,155.48,466.43
O0014681,C02358,P0012,Electronics,2025-03-09,1,255.23,255.23
O0014682,C02358,P0007,Electronics,2025-03-14,1,973.89,973.89
O0014682,C02358,P0034,Grocery,2025-03-14,3,15.6,46.8
O0014682,C02358,P0020,Beauty,2025-03-14,1,75.89,75.89
O0014682,C02358,P0002,Grocery,2025-03-14,1,41.19,41.19
O0014683,C02358,P0014,Apparel,2025-07-06,3,16.94,50.83
O0014683,C02358,P0016,Apparel,2025-07-06,1,13.99,13.99
O0014683,C02358,P0026,Electronics,2025-07-06,3,128.42,385.26
O0014683,C02358,P0056,Grocery,2025-07-06,3,30.75,92.25
O0014684,C02358,P0031,Sports,2025-07-17,1,17.58,17.58
O0014685,C02358,P0030,Beauty,2025-08-22,3,62.25,186.76
O0014685,C02358,P0016,Apparel,2025-08-22,1,14.39,14.39
O0014685,C02358,P0014,Apparel,2025-08-22,1,20.44,20.44
O0014685,C02358,P0047,Sports,2025-08-22,2,371.64,743.29
O0014686,C02358,P0060,Apparel,2025-12-15,3,137.92,413.77
O0014686,C02358,P0049,Beauty,2025-12-15,2,26.38,52.77
O0014686,C02358,P0004,Home & Kitchen,2025-12-15,1,20.72,20.72
O0014686,C02358,P0026,Electronics,2025-12-15,1,123.83,123.83
O0014687,C02358,P0021,Sports,2026-03-29,3,236.65,709.94
O0014687,C02358,P0037,Sports,2026-03-29,1,156.94,156.94
O0014687,C02358,P0051,Electronics,2026-03-29,2,188.9,377.81
O0014688,C02359,P0021,Sports,2024-11-04,2,206.56,413.12
O0014689,C02359,P0040,Grocery,2024-11-11,3,38.61,115.83
O0014689,C02359,P0033,Electronics,2024-11-11,2,701.48,1402.95
O0014690,C02360,P0024,Electronics,2025-06-10,1,386.34,386.34
O0014690,C02360,P0035,Apparel,2025-06-10,2,100.22,200.43
O0014691,C02360,P0023,Beauty,2025-09-22,1,96.91,96.91
O0014691,C02360,P0039,Grocery,2025-09-22,1,26.92,26.92
O0014691,C02360,P0033,Electronics,2025-09-22,1,902.36,902.36
O0014691,C02360,P0002,Grocery,2025-09-22,3,42.63,127.89
O0014692,C02360,P0030,Beauty,2025-12-05,2,69.35,138.7
O0014692,C02360,P0030,Beauty,2025-12-05,3,63.43,190.3
O0014692,C02360,P0027,Sports,2025-12-05,2,56.25,112.5
O0014693,C02360,P0014,Apparel,2025-12-17,3,17.69,53.08
O0014693,C02360,P0009,Apparel,2025-12-17,1,106.73,106.73
O0014694,C02360,P0055,Beauty,2026-01-09,3,65.0,195.01
O0014695,C02360,P0013,Sports,2026-01-12,1,97.4,97.4
O0014695,C02360,P0008,Electronics,2026-01-12,2,832.01,1664.03
O0014696,C02360,P0016,Apparel,2026-02-06,3,13.41,40.23
O0014697,C02360,P0036,Electronics,2026-03-27,3,741.84,2225.51
O0014697,C02360,P0044,Electronics,2026-03-27,2,528.48,1056.95
O0014697,C02360,P0003,Home & Kitchen,2026-03-27,1,71.02,71.02
O0014697,C02360,P0055,Beauty,2026-03-27,2,65.36,130.71
O0014698,C02360,P0050,Home & Kitchen,2026-06-30,2,159.98,319.95
O0014698,C02360,P0021,Sports,2026-06-30,3,252.86,758.59
O0014698,C02360,P0022,Beauty,2026-06-30,2,11.44,22.88
O0014699,C02361,P0051,Electronics,2024-03-14,3,134.89,404.67
O0014700,C02361,P0059,Electronics,2024-05-17,1,565.03,565.03
O0014700,C02361,P0025,Electronics,2024-05-17,2,499.14,998.28
O0014700,C02361,P0018,Sports,2024-05-17,1,202.82,202.82
O0014701,C02361,P0036,Electronics,2026-05-23,3,498.77,1496.3
O0014701,C02361,P0055,Beauty,2026-05-23,3,45.69,137.07
O0014702,C02362,P0059,Electronics,2024-11-16,1,662.96,662.96
O0014702,C02362,P0032,Grocery,2024-11-16,3,24.38,73.14
O0014702,C02362,P0024,Electronics,2024-11-16,1,359.73,359.73
O0014703,C02362,P0055,Beauty,2025-07-10,2,55.07,110.14
O0014703,C02362,P0047,Sports,2025-07-10,1,286.08,286.08
O0014703,C02362,P0007,Electronics,2025-07-10,3,794.81,2384.42
O0014704,C02364,P0025,Electronics,2024-06-09,2,450.55,901.11
O0014704,C02364,P0041,Beauty,2024-06-09,3,44.81,134.42
O0014704,C02364,P0037,Sports,2024-06-09,2,107.84,215.68
O0014704,C02364,P0002,Grocery,2024-06-09,3,30.91,92.72
O0014705,C02364,P0060,Apparel,2024-09-26,3,101.06,303.18
O0014705,C02364,P0006,Electronics,2024-09-26,3,637.79,1913.37
O0014705,C02364,P0031,Sports,2024-09-26,3,13.04,39.12
O0014706,C02364,P0005,Home & Kitchen,2025-07-28,1,59.47,59.47
O0014706,C02364,P0011,Grocery,2025-07-28,3,23.54,70.62
O0014706,C02364,P0030,Beauty,2025-07-28,1,45.82,45.82
O0014707,C02364,P0030,Beauty,2025-08-23,2,52.41,104.82
O0014708,C02364,P0026,Electronics,2026-04-01,1,88.77,88.77
O0014708,C02364,P0009,Apparel,2026-04-01,1,72.52,72.52
O0014708,C02364,P0011,Grocery,2026-04-01,2,22.45,44.91
O0014709,C02366,P0056,Grocery,2025-03-01,3,21.99,65.97
O0014709,C02366,P0020,Beauty,2025-03-01,1,63.38,63.38
O0014709,C02366,P0055,Beauty,2025-03-01,3,45.4,136.19
O0014710,C02366,P0023,Beauty,2025-04-23,1,66.39,66.39
O0014710,C02366,P0045,Home & Kitchen,2025-04-23,1,90.26,90.26
O0014710,C02366,P0026,Electronics,2025-04-23,1,86.67,86.67
O0014711,C02366,P0046,Electronics,2025-05-12,1,270.72,270.72
O0014712,C02366,P0014,Apparel,2025-06-16,2,13.3,26.61
O0014713,C02366,P0037,Sports,2026-01-25,3,110.42,331.25
O0014713,C02366,P0026,Electronics,2026-01-25,2,95.71,191.42
O0014713,C02366,P0035,Apparel,2026-01-25,3,80.55,241.64
O0014714,C02366,P0059,Electronics,2026-02-02,1,624.57,624.57
O0014715,C02366,P0045,Home & Kitchen,2026-02-12,2,99.46,198.92
O0014716,C02366,P0031,Sports,2026-03-10,1,14.31,14.31
O0014716,C02366,P0022,Beauty,2026-03-10,1,8.07,8.07
O0014717,C02366,P0049,Beauty,2026-05-24,1,20.16,20.16
O0014718,C02367,P0041,Beauty,2025-08-27,1,58.22,58.22
O0014718,C02367,P0044,Electronics,2025-08-27,1,564.92,564.92
O0014718,C02367,P0059,Electronics,2025-08-27,3,827.3,2481.91
O0014718,C02367,P0053,Grocery,2025-08-27,1,25.7,25.7
O0014719,C02367,P0044,Electronics,2025-11-29,3,520.68,1562.03
O0014719,C02367,P0040,Grocery,2025-11-29,2,38.78,77.56
O0014719,C02367,P0035,Apparel,2025-11-29,2,103.35,206.7
O0014719,C02367,P0052,Sports,2025-11-29,2,327.65,655.3
O0014720,C02367,P0029,Home & Kitchen,2025-12-12,2,37.71,75.41
O0014720,C02367,P0041,Beauty,2025-12-12,3,66.36,199.08
O0014720,C02367,P0041,Beauty,2025-12-12,2,62.54,125.08
O0014721,C02367,P0025,Electronics,2026-01-31,1,656.63,656.63
O0014722,C02367,P0044,Electronics,2026-02-05,2,533.83,1067.65
O0014722,C02367,P0028,Sports,2026-02-05,2,337.04,674.08
O0014722,C02367,P0009,Apparel,2026-02-05,1,113.75,113.75
O0014722,C02367,P0005,Home & Kitchen,2026-02-05,3,84.12,252.35
O0014723,C02367,P0041,Beauty,2026-02-07,1,65.12,65.12
O0014724,C02367,P0042,Home & Kitchen,2026-03-01,3,250.78,752.34
O0014724,C02367,P0012,Electronics,2026-03-01,3,286.88,860.64
O0014724,C02367,P0030,Beauty,2026-03-01,2,72.24,144.48
O0014724,C02367,P0060,Apparel,2026-03-01,1,140.91,140.91
O0014725,C02367,P0053,Grocery,2026-03-27,2,25.37,50.73
O0014725,C02367,P0006,Electronics,2026-03-27,3,912.88,2738.64
O0014726,C02368,P0002,Grocery,2024-06-28,1,34.75,34.75
O0014727,C02368,P0006,Electronics,2024-08-05,1,757.81,757.81
O0014727,C02368,P0049,Beauty,2024-08-05,2,19.52,39.05
O0014727,C02368,P0021,Sports,2024-08-05,1,166.15,166.15
O0014728,C02368,P0057,Sports,2024-10-18,2,43.75,87.5
O0014728,C02368,P0008,Electronics,2024-10-18,1,638.47,638.47
O0014728,C02368,P0056,Grocery,2024-10-18,1,22.47,22.47
O0014728,C02368,P0056,Grocery,2024-10-18,3,23.92,71.76
O0014729,C02368,P0050,Home & Kitchen,2025-01-02,1,117.36,117.36
O0014730,C02368,P0058,Beauty,2025-02-14,1,61.14,61.14
O0014730,C02368,P0008,Electronics,2025-02-14,1,720.45,720.45
O0014730,C02368,P0047,Sports,2025-02-14,3,287.61,862.82
O0014730,C02368,P0048,Apparel,2025-02-14,3,13.4,40.19
O0014731,C02368,P0059,Electronics,2025-02-16,2,582.31,1164.62
O0014731,C02368,P0057,Sports,2025-02-16,2,43.71,87.43
O0014732,C02368,P0009,Apparel,2025-06-20,3,87.38,262.15
O0014732,C02368,P0017,Apparel,2025-06-20,2,106.02,212.04
O0014732,C02368,P0002,Grocery,2025-06-20,3,31.36,94.08
O0014733,C02368,P0052,Sports,2025-06-29,2,261.55,523.09
O0014733,C02368,P0003,Home & Kitchen,2025-06-29,2,57.23,114.46
O0014734,C02368,P0028,Sports,2025-07-07,2,255.55,511.1
O0014734,C02368,P0015,Apparel,2025-07-07,1,96.43,96.43
O0014734,C02368,P0032,Grocery,2025-07-07,3,22.69,68.07
O0014734,C02368,P0021,Sports,2025-07-07,1,157.67,157.67
O0014735,C02368,P0053,Grocery,2025-09-25,2,17.68,35.37
O0014735,C02368,P0007,Electronics,2025-09-25,1,699.83,699.83
O0014736,C02368,P0030,Beauty,2025-11-16,1,46.2,46.2
O0014737,C02368,P0059,Electronics,2026-01-04,1,584.51,584.51
O0014737,C02368,P0053,Grocery,2026-01-04,1,17.98,17.98
O0014737,C02368,P0038,Apparel,2026-01-04,2,16.85,33.7
O0014738,C02368,P0043,Sports,2026-01-22,3,21.03,63.1
O0014738,C02368,P0022,Beauty,2026-01-22,1,7.53,7.53
O0014739,C02368,P0021,Sports,2026-02-17,1,158.57,158.57
O0014739,C02368,P0056,Grocery,2026-02-17,2,25.23,50.47
O0014739,C02368,P0036,Electronics,2026-02-17,2,590.85,1181.71
O0014740,C02368,P0025,Electronics,2026-04-05,1,565.32,565.32
O0014740,C02368,P0033,Electronics,2026-04-05,2,634.87,1269.73
O0014740,C02368,P0028,Sports,2026-04-05,2,259.62,519.24
O0014741,C02368,P0034,Grocery,2026-06-21,2,11.12,22.24
O0014742,C02369,P0050,Home & Kitchen,2024-04-24,2,106.54,213.07
O0014742,C02369,P0012,Electronics,2024-04-24,2,175.68,351.36
O0014742,C02369,P0059,Electronics,2024-04-24,2,551.07,1102.14
O0014742,C02369,P0039,Grocery,2024-04-24,2,18.88,37.77
O0014743,C02369,P0028,Sports,2025-07-03,1,250.96,250.96
O0014743,C02369,P0003,Home & Kitchen,2025-07-03,2,56.44,112.87
O0014744,C02369,P0047,Sports,2026-02-10,2,243.09,486.17
O0014745,C02370,P0032,Grocery,2024-12-22,1,21.53,21.53
O0014746,C02370,P0048,Apparel,2025-01-28,2,11.99,23.98
O0014747,C02370,P0009,Apparel,2025-03-08,3,85.54,256.63
O0014747,C02370,P0002,Grocery,2025-03-08,3,30.66,91.97
O0014748,C02370,P0033,Electronics,2025-05-16,1,604.0,604.0
O0014748,C02370,P0011,Grocery,2025-05-16,1,25.21,25.21
O0014748,C02370,P0014,Apparel,2025-05-16,1,15.37,15.37
O0014749,C02370,P0027,Sports,2025-11-20,2,42.79,85.57
O0014749,C02370,P0030,Beauty,2025-11-20,2,46.66,93.32
O0014749,C02370,P0025,Electronics,2025-11-20,3,472.89,1418.67
O0014750,C02370,P0043,Sports,2026-01-27,1,21.23,21.23
O0014750,C02370,P0059,Electronics,2026-01-27,3,632.65,1897.95
O0014750,C02370,P0060,Apparel,2026-01-27,2,106.77,213.54
O0014751,C02370,P0057,Sports,2026-02-13,2,50.29,100.58
O0014752,C02370,P0030,Beauty,2026-03-16,1,49.69,49.69
O0014752,C02370,P0056,Grocery,2026-03-16,2,24.17,48.35
O0014752,C02370,P0021,Sports,2026-03-16,2,162.39,324.78
O0014752,C02370,P0052,Sports,2026-03-16,2,234.3,468.6
O0014753,C02370,P0004,Home & Kitchen,2026-05-09,3,16.02,48.05
O0014753,C02370,P0002,Grocery,2026-05-09,1,33.28,33.28
O0014753,C02370,P0026,Electronics,2026-05-09,3,84.62,253.85
O0014753,C02370,P0024,Electronics,2026-05-09,3,288.24,864.72
O0014754,C02370,P0016,Apparel,2026-06-17,1,10.7,10.7
O0014755,C02371,P0023,Beauty,2024-06-11,3,97.09,291.27
O0014756,C02371,P0040,Grocery,2024-10-30,1,39.46,39.46
O0014757,C02371,P0026,Electronics,2024-12-02,2,121.56,243.12
O0014757,C02371,P0029,Home & Kitchen,2024-12-02,3,44.08,132.25
O0014757,C02371,P0024,Electronics,2024-12-02,2,429.09,858.19
O0014757,C02371,P0053,Grocery,2024-12-02,1,27.25,27.25
O0014758,C02371,P0004,Home & Kitchen,2025-08-05,2,24.12,48.25
O0014758,C02371,P0003,Home & Kitchen,2025-08-05,2,68.64,137.28
O0014759,C02371,P0035,Apparel,2025-08-08,1,106.66,106.66
O0014759,C02371,P0021,Sports,2025-08-08,3,253.09,759.27
O0014759,C02371,P0039,Grocery,2025-08-08,1,25.84,25.84
O0014760,C02371,P0028,Sports,2025-08-23,1,329.43,329.43
O0014760,C02371,P0017,Apparel,2025-08-23,2,140.79,281.57
O0014760,C02371,P0016,Apparel,2025-08-23,2,15.0,30.0
O0014760,C02371,P0056,Grocery,2025-08-23,1,29.91,29.91
O0014761,C02371,P0047,Sports,2025-09-12,1,331.7,331.7
O0014762,C02371,P0060,Apparel,2025-10-11,2,118.6,237.19
O0014762,C02371,P0043,Sports,2025-10-11,1,26.94,26.94
O0014762,C02371,P0012,Electronics,2025-10-11,1,288.66,288.66
O0014762,C02371,P0002,Grocery,2025-10-11,2,42.75,85.49
O0014763,C02371,P0054,Apparel,2025-12-11,1,32.79,32.79
O0014763,C02371,P0040,Grocery,2025-12-11,2,44.28,88.56
O0014763,C02371,P0053,Grocery,2025-12-11,2,23.56,47.13
O0014763,C02371,P0044,Electronics,2025-12-11,1,520.84,520.84
O0014764,C02371,P0024,Electronics,2026-05-31,1,401.3,401.3
O0014765,C02372,P0004,Home & Kitchen,2024-07-02,2,16.67,33.34
O0014765,C02372,P0029,Home & Kitchen,2024-07-02,3,29.74,89.22
O0014766,C02372,P0043,Sports,2024-08-06,2,18.77,37.55
O0014766,C02372,P0007,Electronics,2024-08-06,1,644.56,644.56
O0014767,C02372,P0001,Home & Kitchen,2025-09-28,1,45.81,45.81
O0014767,C02372,P0023,Beauty,2025-09-28,1,69.74,69.74
O0014768,C02372,P0012,Electronics,2026-06-12,3,206.49,619.46
O0014768,C02372,P0031,Sports,2026-06-12,2,13.55,27.1
O0014769,C02373,P0055,Beauty,2025-11-03,1,44.58,44.58
O0014769,C02373,P0008,Electronics,2025-11-03,1,567.56,567.56
O0014769,C02373,P0044,Electronics,2025-11-03,2,342.55,685.11
O0014770,C02373,P0005,Home & Kitchen,2026-03-23,3,59.25,177.75
O0014771,C02374,P0035,Apparel,2025-12-07,1,80.4,80.4
O0014771,C02374,P0005,Home & Kitchen,2025-12-07,1,53.26,53.26
O0014771,C02374,P0004,Home & Kitchen,2025-12-07,3,15.68,47.04
O0014772,C02374,P0032,Grocery,2026-05-19,2,23.3,46.61
O0014773,C02375,P0041,Beauty,2025-07-15,2,45.59,91.17
O0014773,C02375,P0021,Sports,2025-07-15,3,160.68,482.03
O0014774,C02376,P0037,Sports,2025-03-13,3,130.2,390.59
O0014774,C02376,P0025,Electronics,2025-03-13,3,592.43,1777.28
O0014774,C02376,P0059,Electronics,2025-03-13,2,660.17,1320.33
O0014774,C02376,P0027,Sports,2025-03-13,3,46.85,140.55
O0014775,C02376,P0036,Electronics,2025-05-23,3,570.58,1711.75
O0014776,C02376,P0043,Sports,2025-05-29,1,22.81,22.81
O0014776,C02376,P0029,Home & Kitchen,2025-05-29,2,34.73,69.46
O0014776,C02376,P0037,Sports,2025-05-29,2,121.55,243.1
O0014777,C02376,P0017,Apparel,2025-07-03,3,116.54,349.63
O0014777,C02376,P0040,Grocery,2025-07-03,3,35.93,107.78
O0014777,C02376,P0056,Grocery,2025-07-03,2,24.17,48.35
O0014777,C02376,P0021,Sports,2025-07-03,3,207.46,622.39
O0014778,C02377,P0001,Home & Kitchen,2024-10-02,2,43.62,87.24
O0014778,C02377,P0009,Apparel,2024-10-02,3,74.17,222.5
O0014778,C02377,P0009,Apparel,2024-10-02,3,76.46,229.37
O0014779,C02377,P0024,Electronics,2025-02-25,1,303.9,303.9
O0014779,C02377,P0042,Home & Kitchen,2025-02-25,2,192.05,384.1
O0014780,C02377,P0030,Beauty,2025-06-29,2,46.17,92.33
O0014781,C02378,P0038,Apparel,2024-05-15,1,25.7,25.7
O0014781,C02378,P0016,Apparel,2024-05-15,1,14.92,14.92
O0014782,C02378,P0011,Grocery,2024-05-21,3,32.18,96.53
O0014783,C02378,P0049,Beauty,2024-07-03,1,25.1,25.1
O0014784,C02378,P0015,Apparel,2025-01-04,2,122.66,245.32
O0014784,C02378,P0053,Grocery,2025-01-04,2,25.73,51.45
O0014784,C02378,P0002,Grocery,2025-01-04,1,47.01,47.01
O0014785,C02378,P0050,Home & Kitchen,2025-01-09,1,160.78,160.78
O0014786,C02378,P0033,Electronics,2025-01-24,1,813.9,813.9
O0014786,C02378,P0047,Sports,2025-01-24,3,329.12,987.36
O0014787,C02378,P0016,Apparel,2025-05-10,3,14.88,44.63
O0014787,C02378,P0004,Home & Kitchen,2025-05-10,1,20.25,20.25
O0014787,C02378,P0040,Grocery,2025-05-10,3,43.27,129.82
O0014788,C02378,P0043,Sports,2025-05-20,3,25.0,75.0
O0014788,C02378,P0015,Apparel,2025-05-20,2,106.66,213.31
O0014788,C02378,P0021,Sports,2025-05-20,3,219.74,659.23
O0014788,C02378,P0052,Sports,2025-05-20,1,311.52,311.52
O0014789,C02378,P0001,Home & Kitchen,2025-06-26,3,57.17,171.51
O0014789,C02378,P0057,Sports,2025-06-26,2,62.23,124.46
O0014789,C02378,P0026,Electronics,2025-06-26,1,131.93,131.93
O0014789,C02378,P0007,Electronics,2025-06-26,1,928.61,928.61
O0014790,C02378,P0031,Sports,2025-09-19,2,18.17,36.34
O0014790,C02378,P0010,Home & Kitchen,2025-09-19,3,203.09,609.28
O0014790,C02378,P0049,Beauty,2025-09-19,2,25.48,50.96
O0014791,C02378,P0049,Beauty,2025-10-05,1,26.71,26.71
O0014791,C02378,P0013,Sports,2025-10-05,3,101.64,304.91
O0014792,C02378,P0027,Sports,2025-10-11,3,53.26,159.79
O0014792,C02378,P0059,Electronics,2025-10-11,1,798.45,798.45
O0014792,C02378,P0009,Apparel,2025-10-11,1,101.45,101.45
O0014793,C02378,P0005,Home & Kitchen,2025-12-20,3,75.74,227.23
O0014793,C02378,P0046,Electronics,2025-12-20,3,315.55,946.64
O0014793,C02378,P0010,Home & Kitchen,2025-12-20,1,187.33,187.33
O0014793,C02378,P0049,Beauty,2025-12-20,3,24.67,74.02
O0014794,C02378,P0057,Sports,2025-12-31,1,65.99,65.99
O0014794,C02378,P0056,Grocery,2025-12-31,1,32.14,32.14
O0014795,C02378,P0001,Home & Kitchen,2026-06-05,2,60.8,121.59
O0014795,C02378,P0014,Apparel,2026-06-05,3,16.92,50.76
O0014795,C02378,P0025,Electronics,2026-06-05,2,708.02,1416.04
O0014795,C02378,P0024,Electronics,2026-06-05,2,390.52,781.05
O0014796,C02379,P0002,Grocery,2025-10-18,2,34.56,69.13
O0014796,C02379,P0060,Apparel,2025-10-18,1,113.84,113.84
O0014796,C02379,P0013,Sports,2025-10-18,3,82.83,248.5
O0014796,C02379,P0031,Sports,2025-10-18,2,15.88,31.75
O0014797,C02379,P0017,Apparel,2025-11-21,3,122.77,368.32
O0014797,C02379,P0041,Beauty,2025-11-21,1,55.18,55.18
O0014798,C02380,P0032,Grocery,2024-12-23,1,26.36,26.36
O0014798,C02380,P0015,Apparel,2024-12-23,3,97.6,292.79
O0014798,C02380,P0031,Sports,2024-12-23,1,16.38,16.38
O0014798,C02380,P0028,Sports,2024-12-23,1,288.34,288.34
O0014799,C02382,P0048,Apparel,2025-01-01,2,11.41,22.82
O0014799,C02382,P0013,Sports,2025-01-01,2,69.45,138.9
O0014799,C02382,P0028,Sports,2025-01-01,2,238.55,477.1
O0014800,C02382,P0022,Beauty,2025-03-05,1,7.69,7.69
O0014801,C02382,P0035,Apparel,2025-03-29,2,66.52,133.04
O0014801,C02382,P0004,Home & Kitchen,2025-03-29,1,16.71,16.71
O0014802,C02382,P0027,Sports,2025-07-02,3,41.6,124.81
O0014802,C02382,P0002,Grocery,2025-07-02,3,28.96,86.89
O0014803,C02382,P0021,Sports,2026-06-06,3,156.57,469.71
O0014804,C02384,P0022,Beauty,2026-02-25,3,8.48,25.45
O0014804,C02384,P0014,Apparel,2026-02-25,3,13.29,39.87
O0014804,C02384,P0011,Grocery,2026-02-25,2,23.92,47.84
O0014805,C02384,P0017,Apparel,2026-03-04,2,91.97,183.94
O0014805,C02384,P0003,Home & Kitchen,2026-03-04,1,50.81,50.81
O0014806,C02385,P0027,Sports,2024-02-07,3,40.82,122.46
O0014807,C02385,P0047,Sports,2024-07-25,1,255.18,255.18
O0014807,C02385,P0019,Apparel,2024-07-25,1,81.79,81.79
O0014808,C02385,P0055,Beauty,2025-01-07,3,48.67,146.02
O0014808,C02385,P0010,Home & Kitchen,2025-01-07,1,134.47,134.47
O0014808,C02385,P0041,Beauty,2025-01-07,1,49.03,49.03
O0014808,C02385,P0043,Sports,2025-01-07,1,21.14,21.14
O0014809,C02385,P0035,Apparel,2025-01-17,3,78.32,234.97
O0014809,C02385,P0013,Sports,2025-01-17,2,73.91,147.82
O0014810,C02385,P0058,Beauty,2025-02-02,2,59.57,119.14
O0014810,C02385,P0038,Apparel,2025-02-02,3,18.74,56.23
O0014810,C02385,P0013,Sports,2025-02-02,1,80.67,80.67
O0014810,C02385,P0020,Beauty,2025-02-02,2,60.33,120.67
O0014811,C02385,P0058,Beauty,2025-02-16,1,56.57,56.57
O0014811,C02385,P0058,Beauty,2025-02-16,3,54.84,164.52
O0014811,C02385,P0011,Grocery,2025-02-16,1,25.6,25.6
O0014811,C02385,P0008,Electronics,2025-02-16,2,645.1,1290.2
O0014812,C02385,P0053,Grocery,2025-07-27,3,17.87,53.6
O0014812,C02385,P0002,Grocery,2025-07-27,1,34.14,34.14
O0014812,C02385,P0056,Grocery,2025-07-27,3,24.81,74.43
O0014812,C02385,P0014,Apparel,2025-07-27,3,14.44,43.31
O0014813,C02385,P0013,Sports,2025-09-09,3,70.2,210.61
O0014813,C02385,P0023,Beauty,2025-09-09,3,69.62,208.86
O0014813,C02385,P0047,Sports,2025-09-09,2,240.66,481.32
O0014814,C02385,P0009,Apparel,2026-01-18,1,77.67,77.67
O0014814,C02385,P0022,Beauty,2026-01-18,2,7.86,15.72
O0014814,C02385,P0040,Grocery,2026-01-18,1,33.36,33.36
O0014814,C02385,P0022,Beauty,2026-01-18,2,7.55,15.11
O0014815,C02387,P0053,Grocery,2024-05-08,1,27.2,27.2
O0014815,C02387,P0035,Apparel,2024-05-08,1,106.23,106.23
O0014816,C02387,P0033,Electronics,2024-06-14,1,787.67,787.67
O0014816,C02387,P0041,Beauty,2024-06-14,2,67.64,135.28
O0014816,C02387,P0016,Apparel,2024-06-14,2,13.05,26.11
O0014816,C02387,P0056,Grocery,2024-06-14,1,33.96,33.96
O0014817,C02387,P0042,Home & Kitchen,2024-06-27,3,235.88,707.65
O0014817,C02387,P0046,Electronics,2024-06-27,2,336.64,673.27
O0014817,C02387,P0023,Beauty,2024-06-27,3,87.51,262.53
O0014817,C02387,P0058,Beauty,2024-06-27,3,86.78,260.33
O0014818,C02387,P0060,Apparel,2024-07-13,3,129.19,387.56
O0014818,C02387,P0013,Sports,2024-07-13,1,88.13,88.13
O0014818,C02387,P0054,Apparel,2024-07-13,1,34.73,34.73
O0014818,C02387,P0017,Apparel,2024-07-13,1,133.78,133.78
O0014819,C02387,P0031,Sports,2024-08-27,3,17.67,53.02
O0014820,C02387,P0042,Home & Kitchen,2024-09-19,2,274.53,549.06
O0014820,C02387,P0009,Apparel,2024-09-19,1,109.96,109.96
O0014820,C02387,P0021,Sports,2024-09-19,1,216.21,216.21
