customer_id,signup_date,age,city_tier,acquisition_channel
C01860,2024-05-08,36,Tier3,Referral
C01861,2024-11-20,35,Tier2,Paid Ads
C01862,2025-01-20,40,Tier1,Organic
C01863,2025-04-21,44,Tier1,Organic
C01864,2025-03-19,63,Tier2,Organic
C01865,2025-06-10,61,Tier2,Social
C01866,2024-10-23,23,Tier2,Organic
C01867,2024-10-02,21,Tier3,Referral
C01868,2024-08-01,43,Tier3,Social
C01869,2024-03-20,43,Tier3,Referral
C01870,2024-01-29,25,Tier2,Social
C01871,2024-10-05,69,Tier3,Social
C01872,2025-05-01,36,Tier1,Organic
C01873,2024-10-27,41,Tier1,Social
C01874,2024-01-07,21,Tier3,Paid Ads
C01875,2025-09-09,24,Tier1,Organic
C01876,2024-10-30,32,Tier2,Paid Ads
C01877,2024-09-04,44,Tier2,Referral
C01878,2024-09-27,62,Tier2,Referral
C01879,2025-06-27,45,Tier2,Social
C01880,2024-07-31,68,Tier3,Organic
C01881,2024-02-27,53,Tier1,Social
C01882,2025-03-25,46,Tier3,Referral
C01883,2024-08-22,62,Tier3,Paid Ads
C01884,2024-10-16,24,Tier2,Paid Ads
C01885,2024-11-21,18,Tier1,Social
C01886,2024-08-11,43,Tier1,Social
C01887,2024-07-21,58,Tier1,Organic
C01888,2024-10-28,43,Tier1,Referral
C01889,2025-05-14,22,Tier1,Social
C01890,2024-03-24,28,Tier1,Organic
C01891,2025-07-03,31,Tier1,Social
C01892,2024-01-15,64,Tier1,Referral
C01893,2024-05-11,42,Tier1,Social
C01894,2025-03-15,25,Tier1,Organic
C01895,2025-05-16,41,Tier2,Referral
C01896,2024-10-08,32,Tier2,Referral
C01897,2025-06-21,46,Tier3,Referral
C01898,2025-04-28,31,Tier3,Paid Ads
C01899,2024-03-05,64,Tier1,Paid Ads
C01900,2024-03-01,33,Tier2,Organic
C01901,2025-08-01,47,Tier1,Organic
C01902,2025-05-13,46,Tier1,Organic
C01903,2024-03-11,53,Tier2,Social
C01904,2024-03-28,58,Tier1,Social
C01905,2024-02-25,34,Tier2,Organic
C01906,2025-07-07,51,Tier3,Organic
C01907,2024-03-29,20,Tier2,Referral
C01908,2025-01-23,46,Tier2,Paid Ads
C01909,2024-01-01,39,Tier3,Organic
C01910,2024-04-28,24,Tier2,Organic
C01911,2024-04-04,38,Tier3,Social
C01912,2024-08-15,29,Tier2,Organic
C01913,2025-02-25,59,Tier1,Organic
C01914,2024-12-03,38,Tier2,Referral
C01915,2024-03-01,60,Tier3,Organic
C01916,2024-04-07,31,Tier3,Social
C01917,2025-04-13,37,Tier2,Paid Ads
C01918,2025-07-01,53,Tier2,Social
C01919,2025-05-26,46,Tier1,Referral
C01920,2025-09-03,66,Tier2,Paid Ads
C01921,2025-09-25,59,Tier2,Referral
C01922,2024-06-12,69,Tier3,Organic
C01923,2025-03-12,60,Tier2,Paid Ads
C01924,2024-11-07,58,Tier3,Organic
C01925,2024-09-04,19,Tier1,Paid Ads
C01926,2024-02-14,35,Tier2,Organic
C01927,2024-02-09,36,Tier1,Social
C01928,2024-05-21,40,Tier3,Organic
C01929,2024-11-23,36,Tier1,Paid Ads
C01930,2024-09-13,62,Tier2,Organic
C01931,2024-02-12,18,Tier2,Paid Ads
C01932,2024-11-12,47,Tier1,Social
C01933,2024-11-07,58,Tier2,Paid Ads
C01934,2025-07-13,18,Tier2,Referral
C01935,2024-05-28,29,Tier3,Organic
C01936,2024-01-10,18,Tier3,Social
C01937,2024-11-16,69,Tier3,Social
C01938,2024-06-25,56,Tier2,Paid Ads
C01939,2025-03-05,50,Tier2,Organic
C01940,2024-07-03,20,Tier3,Referral
C01941,2025-01-21,41,Tier2,Organic
C01942,2024-12-14,66,Tier2,Organic
C01943,2025-08-14,29,Tier2,Social
C01944,2024-09-20,31,Tier1,Organic
C01945,2024-10-13,43,Tier1,Organic
C01946,2024-11-05,36,Tier1,Social
C01947,2025-08-16,20,Tier2,Referral
C01948,2025-02-20,36,Tier3,Paid Ads
C01949,2024-11-22,20,Tier1,Social
C01950,2024-11-14,34,Tier2,Organic
C01951,2025-07-30,60,Tier1,Referral
C01952,2024-09-08,36,Tier1,Paid Ads
C01953,2024-07-16,50,Tier2,Social
C01954,2025-05-19,45,Tier2,Organic
C01955,2024-08-27,25,Tier2,Referral
C01956,2024-10-20,39,Tier1,Organic
C01957,2025-02-17,30,Tier2,Referral
C01958,2025-03-05,54,Tier3,Social
C01959,2025-04-02,52,Tier3,Social
C01960,2024-02-10,45,Tier3,Organic
C01961,2025-06-09,19,Tier1,Organic
C01962,2025-08-24,68,Tier2,Social
C01963,2024-05-16,28,Tier1,Social
C01964,2025-05-29,37,Tier1,Referral
C01965,2024-11-02,60,Tier1,Organic
C01966,2024-07-02,63,Tier2,Paid Ads
C01967,2025-04-13,69,Tier3,Organic
C01968,2024-03-19,19,Tier2,Social
C01969,2024-06-09,44,Tier1,Referral
C01970,2024-05-26,42,Tier2,Referral
C01971,2024-01-13,45,Tier1,Social
C01972,2024-04-14,18,Tier1,Organic
C01973,2024-09-11,38,Tier3,Referral
C01974,2024-12-20,23,Tier1,Paid Ads
C01975,2024-03-11,31,Tier1,Paid Ads
C01976,2025-06-01,62,Tier2,Referral
C01977,2024-10-27,52,Tier1,Referral
C01978,2025-03-02,34,Tier2,Paid Ads
C01979,2025-04-01,65,Tier1,Social
C01980,2024-11-19,46,Tier3,Social
C01981,2024-06-13,67,Tier2,Social
C01982,2025-06-20,22,Tier2,Paid Ads
C01983,2024-03-19,33,Tier1,Paid Ads
C01984,2024-08-08,61,Tier1,Referral
C01985,2024-08-15,20,Tier1,Social
C01986,2025-09-25,57,Tier2,Paid Ads
C01987,2024-07-11,62,Tier2,Social
C01988,2024-06-16,29,Tier2,Paid Ads
C01989,2024-11-22,56,Tier1,Organic
C01990,2025-01-07,66,Tier1,Organic
C01991,2025-06-28,42,Tier1,Social
C01992,2025-04-12,35,Tier3,Social
C01993,2024-01-29,39,Tier2,Organic
C01994,2025-03-15,63,Tier3,Organic
C01995,2024-02-11,58,Tier2,Referral
C01996,2025-06-05,63,Tier2,Organic
C01997,2024-09-23,46,Tier1,Referral
C01998,2025-04-01,67,Tier1,Referral
C01999,2024-12-23,64,Tier1,Referral
C02000,2024-04-18,62,Tier2,Organic
C02001,2025-08-05,61,Tier2,Paid Ads
C02002,2024-02-08,21,Tier1,Social
C02003,2024-09-09,49,Tier1,Social
C02004,2024-03-30,31,Tier3,Organic
C02005,2025-08-24,30,Tier1,Social
C02006,2025-04-26,31,Tier2,Social
C02007,2024-03-12,67,Tier2,Social
C02008,2024-01-18,57,Tier3,Organic
C02009,2024-11-23,66,Tier2,Social
C02010,2024-12-02,54,Tier2,Organic
C02011,2024-04-10,40,Tier2,Organic
C02012,2024-03-19,29,Tier2,Referral
C02013,2024-04-19,67,Tier2,Social
C02014,2024-02-10,50,Tier1,Referral
C02015,2025-09-06,63,Tier3,Social
C02016,2024-06-18,22,Tier3,Social
C02017,2024-12-21,46,Tier1,Paid Ads
C02018,2024-12-26,21,Tier1,Paid Ads
C02019,2025-06-26,40,Tier3,Referral
C02020,2024-11-27,42,Tier3,Organic
C02021,2025-01-12,55,Tier2,Referral
C02022,2024-03-15,18,Tier1,Organic
C02023,2024-09-30,53,Tier2,Organic
C02024,2025-02-14,60,Tier3,Social
C02025,2025-02-10,29,Tier2,Paid Ads
C02026,2025-06-16,34,Tier2,Organic
C02027,2024-05-09,40,Tier2,Referral
C02028,2024-11-24,34,Tier1,Social
C02029,2025-08-17,32,Tier1,Organic
C02030,2024-10-05,34,Tier2,Organic
C02031,2025-01-03,40,Tier3,Social
C02032,2024-08-22,50,Tier3,Paid Ads
C02033,2024-02-17,50,Tier2,Referral
C02034,2025-02-24,68,Tier1,Social
C02035,2024-07-13,51,Tier2,Paid Ads
C02036,2024-08-22,24,Tier1,Paid Ads
C02037,2024-06-04,37,Tier2,Paid Ads
C02038,2024-03-09,30,Tier2,Organic
C02039,2024-04-02,39,Tier2,Social
C02040,2024-10-17,43,Tier2,Social
C02041,2025-08-30,27,Tier1,Referral
C02042,2024-01-27,32,Tier3,Paid Ads
C02043,2025-08-23,63,Tier1,Referral
C02044,2025-08-25,45,Tier2,Social
C02045,2024-10-23,30,Tier3,Referral
C02046,2024-03-25,44,Tier2,Referral
C02047,2024-11-25,24,Tier2,Social
C02048,2025-05-01,30,Tier1,Social
C02049,2025-05-21,64,Tier1,Organic
C02050,2025-02-02,49,Tier1,Social
C02051,2024-10-03,27,Tier2,Referral
C02052,2024-03-17,40,Tier2,Paid Ads
C02053,2025-01-02,52,Tier1,Referral
C02054,2024-03-27,34,Tier3,Paid Ads
C02055,2024-05-21,67,Tier2,Referral
C02056,2024-06-01,44,Tier2,Paid Ads
C02057,2024-09-13,61,Tier1,Organic
C02058,2024-10-25,62,Tier3,Paid Ads
C02059,2025-09-05,43,Tier2,Social
C02060,2024-06-08,40,Tier2,Paid Ads
C02061,2025-05-10,43,Tier2,Social
C02062,2024-11-02,27,Tier1,Organic
C02063,2024-01-20,55,Tier2,Referral
C02064,2024-11-20,19,Tier2,Organic
C02065,2024-04-28,37,Tier2,Organic
C02066,2024-07-16,64,Tier2,Organic
C02067,2024-06-02,23,Tier2,Referral
C02068,2024-07-31,52,Tier3,Organic
C02069,2024-12-07,62,Tier1,Referral
C02070,2024-10-06,60,Tier2,Social
C02071,2024-05-07,68,Tier3,Organic
C02072,2024-01-04,48,Tier1,Paid Ads
C02073,2025-03-07,68,Tier1,Organic
C02074,2025-08-31,64,Tier2,Referral
C02075,2025-08-18,23,Tier1,Social
C02076,2024-12-08,63,Tier2,Referral
C02077,2025-07-13,65,Tier2,Organic
C02078,2024-02-18,39,Tier3,Social
C02079,2024-06-03,50,Tier1,Referral
C02080,2025-02-06,55,Tier2,Referral
C02081,2024-06-06,61,Tier1,Referral
C02082,2024-09-07,53,Tier3,Referral
C02083,2024-11-15,29,Tier1,Organic
C02084,2024-10-30,45,Tier1,Referral
C02085,2025-04-13,23,Tier2,Social
C02086,2024-11-12,65,Tier1,Paid Ads
C02087,2025-03-21,38,Tier1,Referral
C02088,2024-11-07,38,Tier2,Referral
C02089,2024-01-27,48,Tier3,Organic
C02090,2025-05-06,37,Tier1,Referral
C02091,2025-05-09,40,Tier3,Referral
C02092,2025-03-14,33,Tier3,Referral
C02093,2024-07-08,31,Tier1,Social
C02094,2024-11-28,31,Tier2,Organic
C02095,2025-09-14,34,Tier1,Paid Ads
C02096,2025-07-23,54,Tier2,Organic
C02097,2025-08-19,46,Tier2,Social
C02098,2024-10-25,67,Tier2,Paid Ads
C02099,2024-10-24,33,Tier3,Organic
C02100,2025-02-05,20,Tier3,Social
C02101,2024-01-17,38,Tier3,Social
C02102,2024-02-10,43,Tier2,Paid Ads
C02103,2024-04-15,54,Tier1,Referral
C02104,2024-12-19,41,Tier1,Social
C02105,2025-05-16,62,Tier2,Paid Ads
C02106,2025-01-27,22,Tier2,Referral
C02107,2024-02-17,68,Tier1,Paid Ads
C02108,2025-07-30,64,Tier3,Referral
C02109,2024-12-04,54,Tier1,Social
C02110,2024-04-21,23,Tier2,Social
C02111,2025-03-18,26,Tier3,Paid Ads
C02112,2024-06-09,49,Tier3,Organic
C02113,2024-09-09,28,Tier1,Referral
C02114,2025-06-08,26,Tier3,Social
C02115,2024-04-24,59,Tier2,Referral
C02116,2024-12-14,41,Tier1,Referral
C02117,2025-05-26,49,Tier2,Social
C02118,2025-05-12,64,Tier1,Social
C02119,2024-02-18,60,Tier2,Referral
C02120,2025-07-12,66,Tier1,Organic
C02121,2025-01-03,43,Tier1,Referral
C02122,2025-08-04,27,Tier1,Organic
C02123,2025-08-28,40,Tier1,Social
C02124,2024-08-29,44,Tier2,Social
C02125,2024-11-07,59,Tier1,Referral
C02126,2024-12-23,27,Tier1,Paid Ads
C02127,2024-05-28,40,Tier2,Organic
C02128,2025-03-23,66,Tier1,Organic
C02129,2025-07-25,19,Tier1,Paid Ads
C02130,2025-06-15,24,Tier2,Social
C02131,2024-09-13,38,Tier3,Organic
C02132,2025-06-22,51,Tier1,Social
C02133,2024-04-30,28,Tier3,Social
C02134,2024-07-07,65,Tier1,Paid Ads
C02135,2025-04-01,51,Tier2,Social
C02136,2024-08-30,64,Tier2,Social
C02137,2025-04-01,69,Tier3,Social
C02138,2025-02-03,44,Tier1,Organic
C02139,2024-06-12,38,Tier1,Organic
C02140,2024-08-05,38,Tier2,Social
C02141,2024-11-06,26,Tier2,Organic
C02142,2025-08-02,40,Tier1,Organic
C02143,2025-03-15,55,Tier2,Organic
C02144,2025-09-16,26,Tier1,Paid Ads
C02145,2024-03-12,27,Tier1,Social
C02146,2025-07-27,34,Tier1,Social
C02147,2024-03-04,37,Tier1,Organic
C02148,2024-04-17,22,Tier2,Paid Ads
C02149,2024-09-29,38,Tier2,Referral
C02150,2025-04-14,29,Tier2,Paid Ads
C02151,2024-10-22,67,Tier1,Referral
C02152,2024-04-12,30,Tier1,Paid Ads
C02153,2025-03-21,28,Tier1,Organic
C02154,2025-04-04,69,Tier1,Social
C02155,2025-09-08,43,Tier2,Social
C02156,2025-09-16,51,Tier1,Paid Ads
C02157,2024-04-09,28,Tier2,Referral
C02158,2025-01-20,26,Tier1,Referral
C02159,2024-02-14,24,Tier1,Social
C02160,2024-04-11,22,Tier1,Paid Ads
C02161,2024-10-14,36,Tier1,Referral
C02162,2024-08-03,19,Tier1,Organic
C02163,2024-03-09,22,Tier3,Paid Ads
C02164,2025-06-15,48,Tier1,Paid Ads
C02165,2024-08-29,50,Tier2,Social
C02166,2024-11-12,67,Tier3,Referral
C02167,2024-02-09,33,Tier1,Paid Ads
C02168,2025-04-02,27,Tier1,Paid Ads
C02169,2024-06-23,58,Tier1,Organic
C02170,2025-08-24,41,Tier2,Social
C02171,2024-08-14,27,Tier2,Paid Ads
C02172,2025-04-16,62,Tier1,Paid Ads
C02173,2024-11-13,60,Tier1,Organic
C02174,2024-11-27,51,Tier2,Organic
C02175,2025-05-08,68,Tier1,Referral
C02176,2025-04-15,41,Tier2,Referral
C02177,2024-03-07,34,Tier2,Paid Ads
C02178,2025-08-21,56,Tier2,Paid Ads
C02179,2024-02-15,30,Tier1,Social
C02180,2024-07-29,39,Tier1,Social
C02181,2024-09-02,54,Tier2,Paid Ads
C02182,2025-02-27,20,Tier3,Paid Ads
C02183,2024-01-12,67,Tier3,Social
C02184,2024-11-15,61,Tier2,Paid Ads
C02185,2025-03-04,66,Tier3,Organic
C02186,2024-05-07,25,Tier3,Social
C02187,2024-05-23,43,Tier1,Organic
C02188,2024-05-04,19,Tier1,Organic
C02189,2024-06-11,58,Tier2,Organic
C02190,2025-04-19,44,Tier2,Paid Ads
C02191,2025-05-14,62,Tier2,Referral
C02192,2024-04-11,19,Tier3,Paid Ads
C02193,2025-01-09,48,Tier2,Organic
C02194,2024-02-17,30,Tier3,Paid Ads
C02195,2024-07-01,20,Tier1,Social
C02196,2025-09-08,30,Tier1,Paid Ads
C02197,2024-09-29,57,Tier2,Referral
C02198,2024-12-05,50,Tier1,Social
C02199,2025-04-01,31,Tier1,Paid Ads
C02200,2025-08-23,41,Tier2,Paid Ads
C02201,2024-05-18,57,Tier1,Paid Ads
C02202,2024-11-14,53,Tier1,Organic
C02203,2025-04-03,46,Tier2,Social
C02204,2025-04-14,41,Tier2,Paid Ads
C02205,2024-04-28,29,Tier1,Referral
C02206,2024-10-26,23,Tier2,Social
C02207,2025-03-13,20,Tier2,Social
C02208,2024-09-28,48,Tier2,Social
C02209,2025-02-24,31,Tier1,Organic
C02210,2025-08-16,67,Tier1,Referral
C02211,2025-05-12,55,Tier1,Paid Ads
C02212,2024-02-20,26,Tier2,Organic
C02213,2024-01-02,58,Tier2,Referral
C02214,2024-05-16,23,Tier3,Referral
C02215,2024-04-25,60,Tier1,Organic
C02216,2024-09-25,48,Tier2,Paid Ads
C02217,2025-09-26,53,Tier1,Social
C02218,2024-01-27,45,Tier1,Organic
C02219,2024-02-26,49,Tier1,Organic
C02220,2024-06-10,19,Tier1,Organic
C02221,2024-11-23,18,Tier3,Organic
C02222,2024-09-21,31,Tier3,Social
C02223,2024-03-24,21,Tier2,Referral
C02224,2025-04-16,21,Tier1,Organic
C02225,2024-03-13,25,Tier1,Social
C02226,2025-09-02,29,Tier1,Paid Ads
C02227,2024-08-20,49,Tier2,Organic
C02228,2025-03-08,36,Tier3,Referral
C02229,2024-10-30,33,Tier1,Paid Ads
C02230,2024-09-18,18,Tier2,Paid Ads
C02231,2024-03-16,18,Tier3,Organic
C02232,2025-04-10,68,Tier3,Paid Ads
C02233,2024-07-06,29,Tier3,Organic
C02234,2025-06-24,68,Tier1,Social
C02235,2025-02-15,29,Tier2,Referral
C02236,2025-08-28,19,Tier2,Organic
C02237,2024-04-08,50,Tier2,Paid Ads
C02238,2025-05-28,58,Tier2,Organic
C02239,2024-05-05,57,Tier3,Paid Ads
C02240,2024-11-25,49,Tier1,Social
C02241,2024-02-26,28,Tier2,Paid Ads
C02242,2025-01-01,55,Tier1,Organic
C02243,2024-05-18,30,Tier3,Social
C02244,2024-04-25,65,Tier2,Paid Ads
C02245,2025-09-23,35,Tier2,Social
C02246,2025-09-09,43,Tier3,Organic
C02247,2025-04-18,31,Tier1,Organic
C02248,2025-08-16,20,Tier3,Paid Ads
C02249,2025-02-06,49,Tier1,Organic
C02250,2024-03-22,47,Tier2,Paid Ads
C02251,2024-06-17,32,Tier2,Social
C02252,2024-12-12,50,Tier2,Paid Ads
C02253,2024-05-29,51,Tier3,Organic
C02254,2025-05-10,50,Tier1,Social
C02255,2025-07-26,40,Tier1,Paid Ads
C02256,2025-01-30,65,Tier2,Organic
C02257,2024-05-06,41,Tier2,Social
C02258,2024-02-28,21,Tier1,Social
C02259,2024-10-26,47,Tier2,Referral
C02260,2024-08-13,37,Tier1,Paid Ads
C02261,2025-04-27,69,Tier3,Paid Ads
C02262,2024-12-29,19,Tier1,Social
C02263,2024-12-26,56,Tier1,Paid Ads
C02264,2024-03-27,60,Tier3,Referral
C02265,2024-02-08,37,Tier2,Paid Ads
C02266,2025-06-13,40,Tier1,Social
C02267,2025-01-19,56,Tier3,Paid Ads
C02268,2024-12-21,63,Tier2,Social
C02269,2025-06-04,47,Tier3,Referral
C02270,2025-06-06,34,Tier1,Organic
C02271,2025-08-26,57,Tier2,Social
C02272,2024-07-31,31,Tier3,Referral
C02273,2025-07-06,34,Tier1,Social
C02274,2025-04-29,21,Tier2,Paid Ads
C02275,2024-07-31,28,Tier2,Social
C02276,2024-06-02,47,Tier2,Referral
C02277,2024-01-19,25,Tier1,Referral
C02278,2024-04-07,40,Tier2,Referral
C02279,2025-03-04,66,Tier3,Paid Ads
C02280,2025-07-24,45,Tier1,Organic
C02281,2024-07-04,25,Tier2,Organic
C02282,2024-03-30,43,Tier2,Referral
C02283,2025-01-29,52,Tier1,Referral
C02284,2025-09-20,37,Tier2,Referral
C02285,2024-09-18,51,Tier1,Paid Ads
C02286,2025-05-09,34,Tier2,Paid Ads
C02287,2024-01-25,25,Tier2,Organic
C02288,2025-02-20,30,Tier2,Referral
C02289,2025-07-24,54,Tier1,Paid Ads
C02290,2024-07-12,56,Tier1,Referral
C02291,2025-01-03,19,Tier2,Organic
C02292,2024-08-09,48,Tier1,Paid Ads
C02293,2024-01-11,37,Tier3,Organic
C02294,2025-02-18,49,Tier1,Organic
C02295,2025-09-16,27,Tier1,Organic
C02296,2024-06-02,69,Tier2,Social
C02297,2025-09-17,37,Tier1,Social
C02298,2024-12-11,51,Tier1,Organic
C02299,2024-12-20,32,Tier2,Paid Ads
C02300,2024-06-10,23,Tier3,Organic
C02301,2025-04-26,50,Tier2,Paid Ads
C02302,2025-04-03,30,Tier1,Paid Ads
C02303,2025-06-23,45,Tier2,Paid Ads
C02304,2024-05-28,53,Tier1,Social
C02305,2024-01-10,37,Tier2,Referral
C02306,2024-12-18,25,Tier3,Social
C02307,2024-08-24,49,Tier3,Referral
C02308,2025-06-29,38,Tier3,Referral
C02309,2024-10-31,41,Tier3,Organic
C02310,2024-06-13,52,Tier3,Organic
C02311,2024-10-17,35,Tier2,Social
C02312,2024-11-26,66,Tier2,Organic
C02313,2024-10-11,42,Tier2,Referral
C02314,2024-05-25,47,Tier1,Organic
C02315,2024-12-11,28,Tier2,Social
C02316,2024-10-11,27,Tier1,Referral
C02317,2025-07-22,52,Tier3,Social
C02318,2024-01-09,30,Tier2,Social
C02319,2024-11-27,69,Tier1,Referral
C02320,2025-04-19,44,Tier1,Referral
C02321,2025-04-01,57,Tier1,Paid Ads
C02322,2024-09-29,25,Tier3,Referral
C02323,2025-04-09,69,Tier3,Paid Ads
C02324,2025-03-10,47,Tier3,Referral
C02325,2025-03-22,37,Tier2,Paid Ads
C02326,2024-07-04,54,Tier3,Organic
C02327,2025-07-07,19,Tier2,Referral
C02328,2025-01-22,37,Tier2,Organic
C02329,2025-01-10,52,Tier3,Organic
C02330,2024-02-23,18,Tier1,Referral
C02331,2024-12-14,61,Tier1,Referral
C02332,2024-06-19,37,Tier3,Referral
C02333,2025-09-19,67,Tier1,Social
C02334,2024-01-26,26,Tier1,Social
C02335,2025-07-24,60,Tier1,Organic
C02336,2025-03-09,18,Tier3,Social
C02337,2024-01-27,58,Tier1,Social
C02338,2024-10-14,59,Tier3,Paid Ads
C02339,2024-02-26,43,Tier2,Organic
C02340,2025-06-13,45,Tier2,Paid Ads
C02341,2024-08-26,37,Tier2,Organic
C02342,2024-03-09,40,Tier3,Paid Ads
C02343,2024-04-01,23,Tier3,Referral
C02344,2025-03-07,52,Tier3,Organic
C02345,2024-08-16,24,Tier2,Referral
C02346,2025-06-07,23,Tier1,Organic
C02347,2025-04-06,61,Tier1,Organic
C02348,2024-07-16,26,Tier3,Social
C02349,2024-02-04,60,Tier2,Social
C02350,2024-05-22,40,Tier2,Organic
C02351,2024-06-10,66,Tier3,Social
C02352,2024-06-03,49,Tier1,Social
C02353,2025-07-10,30,Tier1,Paid Ads
C02354,2024-01-25,42,Tier1,Paid Ads
C02355,2025-05-12,47,Tier1,Paid Ads
C02356,2025-09-09,53,Tier3,Paid Ads
C02357,2025-07-11,25,Tier2,Paid Ads
C02358,2024-12-04,37,Tier1,Social
C02359,2024-10-26,22,Tier3,Paid Ads
C02360,2025-05-05,24,Tier3,Social
C02361,2024-02-06,50,Tier1,Paid Ads
C02362,2024-10-12,53,Tier2,Social
C02363,2024-03-20,23,Tier2,Referral
C02364,2024-03-24,52,Tier1,Organic
C02365,2024-06-03,19,Tier3,Social
C02366,2025-02-23,60,Tier3,Referral
C02367,2025-06-10,38,Tier3,Social
C02368,2024-06-05,35,Tier2,Social
C02369,2024-02-02,58,Tier1,Social
C02370,2024-11-16,50,Tier3,Organic
C02371,2024-04-11,51,Tier1,Paid Ads
C02372,2024-06-20,35,Tier1,Organic
C02373,2025-05-21,62,Tier1,Social
C02374,2025-08-21,19,Tier1,Referral
C02375,2024-09-23,52,Tier1,Referral
C02376,2025-01-18,58,Tier1,Organic
C02377,2024-07-25,67,Tier1,Social
C02378,2024-04-07,42,Tier2,Organic
C02379,2025-08-01,41,Tier1,Paid Ads
C02380,2024-10-17,33,Tier3,Referral
C02381,2025-06-27,25,Tier1,Referral
C02382,2024-09-08,58,Tier1,Paid Ads
C02383,2025-04-09,62,Tier3,Paid Ads
C02384,2025-06-03,30,Tier1,Paid Ads
C02385,2024-01-13,30,Tier2,Organic
C02386,2025-09-13,20,Tier1,Referral
C02387,2024-04-24,36,Tier2,Paid Ads
C02388,2025-02-01,36,Tier1,Paid Ads
C02389,2024-10-04,45,Tier2,Social
C02390,2024-08-14,68,Tier1,Referral
C02391,2024-06-05,60,Tier1,Social
C02392,2025-08-20,43,Tier1,Referral
C02393,2024-01-06,54,Tier2,Referral
C02394,2024-04-16,62,Tier2,Referral
C02395,2024-01-23,68,Tier1,Organic
C02396,2024-07-21,41,Tier2,Paid Ads
C02397,2024-11-23,42,Tier2,Referral
C02398,2025-03-21,50,Tier2,Social
C02399,2024-12-21,62,Tier2,Social
C02400,2025-01-17,21,Tier2,Social
C02401,2025-06-11,29,Tier2,Paid Ads
C02402,2024-01-20,55,Tier3,Paid Ads
C02403,2024-02-04,38,Tier1,Referral
C02404,2025-09-03,55,Tier3,Social
C02405,2025-04-15,18,Tier1,Referral
C02406,2025-08-30,36,Tier1,Referral
C02407,2024-12-12,40,Tier2,Referral
C02408,2024-02-16,63,Tier3,Social
C02409,2024-12-29,57,Tier3,Paid Ads
C02410,2025-08-23,58,Tier2,Organic
C02411,2024-12-12,39,Tier2,Paid Ads
C02412,2024-08-06,51,Tier1,Organic
C02413,2024-06-22,45,Tier3,Social
C02414,2024-07-02,61,Tier3,Organic
C02415,2024-01-07,54,Tier1,Organic
C02416,2024-07-23,64,Tier1,Paid Ads
C02417,2024-12-25,26,Tier3,Referral
C02418,2024-08-01,53,Tier1,Social
C02419,2024-12-25,26,Tier2,Organic
C02420,2024-07-26,60,Tier2,Paid Ads
C02421,2024-01-16,46,Tier3,Referral
C02422,2024-03-30,60,Tier3,Organic
C02423,2025-08-15,35,Tier1,Social
C02424,2024-01-05,41,Tier3,Referral
C02425,2024-09-10,39,Tier2,Social
C02426,2024-11-07,64,Tier2,Organic
C02427,2024-07-13,69,Tier3,Organic
C02428,2025-08-17,53,Tier1,Organic
C02429,2024-09-24,33,Tier2,Paid Ads
C02430,2024-02-17,36,Tier2,Referral
C02431,2025-03-09,27,Tier3,Referral
C02432,2024-11-12,69,Tier2,Social
C02433,2024-10-11,43,Tier2,Organic
C02434,2025-07-16,30,Tier2,Referral
C02435,2024-01-03,26,Tier2,Referral
C02436,2025-08-02,46,Tier1,Referral
C02437,2024-01-09,36,Tier2,Social
C02438,2024-04-30,42,Tier1,Organic
C02439,2024-06-06,34,Tier1,Paid Ads
C02440,2024-10-17,35,Tier1,Social
C02441,2025-04-07,19,Tier1,Social
C02442,2025-07-16,29,Tier1,Referral
C02443,2025-04-08,43,Tier1,Referral
C02444,2024-04-15,65,Tier1,Referral
C02445,2025-02-03,66,Tier1,Paid Ads
C02446,2024-12-19,55,Tier1,Organic
C02447,2025-09-12,31,Tier3,Social
C02448,2024-01-08,31,Tier1,Paid Ads
C02449,2024-11-20,41,Tier1,Social
C02450,2025-04-11,50,Tier2,Organic
C02451,2024-01-16,40,Tier2,Organic
C02452,2025-06-30,41,Tier2,Referral
C02453,2024-11-09,44,Tier3,Paid Ads
C02454,2025-04-24,57,Tier2,Social
C02455,2025-06-14,38,Tier1,Paid Ads
C02456,2025-04-05,69,Tier2,Organic
C02457,2025-04-24,63,Tier2,Organic
C02458,2025-03-28,58,Tier2,Organic
C02459,2024-06-09,34,Tier2,Organic
C02460,2025-08-27,49,Tier2,Paid Ads
C02461,2025-05-06,52,Tier1,Paid Ads
C02462,2025-03-01,37,Tier3,Paid Ads
C02463,2024-11-10,46,Tier3,Referral
C02464,2024-08-18,63,Tier1,Referral
C02465,2025-04-01,26,Tier1,Organic
C02466,2025-03-27,59,Tier1,Paid Ads
C02467,2024-06-09,22,Tier1,Paid Ads
C02468,2024-09-18,28,Tier3,Referral
C02469,2025-02-23,68,Tier1,Paid Ads
C02470,2024-12-09,28,Tier3,Referral
C02471,2024-06-12,28,Tier2,Referral
C02472,2025-03-22,37,Tier2,Social
C02473,2024-02-05,26,Tier2,Paid Ads
C02474,2024-11-19,62,Tier3,Organic
C02475,2025-09-10,32,Tier1,Organic
C02476,2024-12-16,26,Tier2,Paid Ads
C02477,2024-09-10,25,Tier3,Organic
C02478,2025-05-24,22,Tier1,Social
C02479,2024-03-25,67,Tier3,Paid Ads
C02480,2025-03-30,31,Tier2,Social
C02481,2024-10-13,22,Tier2,Social
