date,product_id,category,units_sold
2025-12-03,P0053,Grocery,17
2025-12-04,P0053,Grocery,9
2025-12-05,P0053,Grocery,9
2025-12-06,P0053,Grocery,4
2025-12-07,P0053,Grocery,9
2025-12-08,P0053,Grocery,9
2025-12-09,P0053,Grocery,11
2025-12-10,P0053,Grocery,13
2025-12-11,P0053,Grocery,13
2025-12-12,P0053,Grocery,9
2025-12-13,P0053,Grocery,6
2025-12-14,P0053,Grocery,7
2025-12-15,P0053,Grocery,9
2025-12-16,P0053,Grocery,12
2025-12-17,P0053,Grocery,11
2025-12-18,P0053,Grocery,10
2025-12-19,P0053,Grocery,9
2025-12-20,P0053,Grocery,5
2025-12-21,P0053,Grocery,7
2025-12-22,P0053,Grocery,10
2025-12-23,P0053,Grocery,9
2025-12-24,P0053,Grocery,10
2025-12-25,P0053,Grocery,13
2025-12-26,P0053,Grocery,8
2025-12-27,P0053,Grocery,6
2025-12-28,P0053,Grocery,7
2025-12-29,P0053,Grocery,10
2025-12-30,P0053,Grocery,10
2025-12-31,P0053,Grocery,12
2026-01-01,P0053,Grocery,11
2026-01-02,P0053,Grocery,9
2026-01-03,P0053,Grocery,7
2026-01-04,P0053,Grocery,9
2026-01-05,P0053,Grocery,9
2026-01-06,P0053,Grocery,7
2026-01-07,P0053,Grocery,12
2026-01-08,P0053,Grocery,8
2026-01-09,P0053,Grocery,8
2026-01-10,P0053,Grocery,6
2026-01-11,P0053,Grocery,3
2026-01-12,P0053,Grocery,8
2026-01-13,P0053,Grocery,11
2026-01-14,P0053,Grocery,11
2026-01-15,P0053,Grocery,7
2026-01-16,P0053,Grocery,7
2026-01-17,P0053,Grocery,7
2026-01-18,P0053,Grocery,4
2026-01-19,P0053,Grocery,6
2026-01-20,P0053,Grocery,8
2026-01-21,P0053,Grocery,12
2026-01-22,P0053,Grocery,8
2026-01-23,P0053,Grocery,6
2026-01-24,P0053,Grocery,6
2026-01-25,P0053,Grocery,7
2026-01-26,P0053,Grocery,7
2026-01-27,P0053,Grocery,8
2026-01-28,P0053,Grocery,11
2026-01-29,P0053,Grocery,10
2026-01-30,P0053,Grocery,6
2026-01-31,P0053,Grocery,6
2026-02-01,P0053,Grocery,6
2026-02-02,P0053,Grocery,9
2026-02-03,P0053,Grocery,10
2026-02-04,P0053,Grocery,8
2026-02-05,P0053,Grocery,8
2026-02-06,P0053,Grocery,7
2026-02-07,P0053,Grocery,5
2026-02-08,P0053,Grocery,8
2026-02-09,P0053,Grocery,5
2026-02-10,P0053,Grocery,9
2026-02-11,P0053,Grocery,9
2026-02-12,P0053,Grocery,7
2026-02-13,P0053,Grocery,7
2026-02-14,P0053,Grocery,4
2026-02-15,P0053,Grocery,5
2026-02-16,P0053,Grocery,6
2026-02-17,P0053,Grocery,6
2026-02-18,P0053,Grocery,9
2026-02-19,P0053,Grocery,8
2026-02-20,P0053,Grocery,3
2026-02-21,P0053,Grocery,3
2026-02-22,P0053,Grocery,5
2026-02-23,P0053,Grocery,4
2026-02-24,P0053,Grocery,11
2026-02-25,P0053,Grocery,5
2026-02-26,P0053,Grocery,6
2026-02-27,P0053,Grocery,3
2026-02-28,P0053,Grocery,4
2026-03-01,P0053,Grocery,5
2026-03-02,P0053,Grocery,4
2026-03-03,P0053,Grocery,6
2026-03-04,P0053,Grocery,3
2026-03-05,P0053,Grocery,7
2026-03-06,P0053,Grocery,4
2026-03-07,P0053,Grocery,4
2026-03-08,P0053,Grocery,4
2026-03-09,P0053,Grocery,4
2026-03-10,P0053,Grocery,9
2026-03-11,P0053,Grocery,7
2026-03-12,P0053,Grocery,5
2026-03-13,P0053,Grocery,5
2026-03-14,P0053,Grocery,6
2026-03-15,P0053,Grocery,5
2026-03-16,P0053,Grocery,7
2026-03-17,P0053,Grocery,3
2026-03-18,P0053,Grocery,4
2026-03-19,P0053,Grocery,5
2026-03-20,P0053,Grocery,5
2026-03-21,P0053,Grocery,4
2026-03-22,P0053,Grocery,4
2026-03-23,P0053,Grocery,7
2026-03-24,P0053,Grocery,5
2026-03-25,P0053,Grocery,6
2026-03-26,P0053,Grocery,5
2026-03-27,P0053,Grocery,4
2026-03-28,P0053,Grocery,3
2026-03-29,P0053,Grocery,5
2026-03-30,P0053,Grocery,6
2026-03-31,P0053,Grocery,8
2026-04-01,P0053,Grocery,8
2026-04-02,P0053,Grocery,6
2026-04-03,P0053,Grocery,4
2026-04-04,P0053,Grocery,5
2026-04-05,P0053,Grocery,5
2026-04-06,P0053,Grocery,6
2026-04-07,P0053,Grocery,6
2026-04-08,P0053,Grocery,6
2026-04-09,P0053,Grocery,5
2026-04-10,P0053,Grocery,4
2026-04-11,P0053,Grocery,4
2026-04-12,P0053,Grocery,4
2026-04-13,P0053,Grocery,6
2026-04-14,P0053,Grocery,5
2026-04-15,P0053,Grocery,6
2026-04-16,P0053,Grocery,6
2026-04-17,P0053,Grocery,4
2026-04-18,P0053,Grocery,5
2026-04-19,P0053,Grocery,4
2026-04-20,P0053,Grocery,5
2026-04-21,P0053,Grocery,8
2026-04-22,P0053,Grocery,7
2026-04-23,P0053,Grocery,5
2026-04-24,P0053,Grocery,6
2026-04-25,P0053,Grocery,5
2026-04-26,P0053,Grocery,6
2026-04-27,P0053,Grocery,6
2026-04-28,P0053,Grocery,7
2026-04-29,P0053,Grocery,8
2026-04-30,P0053,Grocery,7
2026-05-01,P0053,Grocery,7
2026-05-02,P0053,Grocery,3
2026-05-03,P0053,Grocery,6
2026-05-04,P0053,Grocery,4
2026-05-05,P0053,Grocery,7
2026-05-06,P0053,Grocery,8
2026-05-07,P0053,Grocery,5
2026-05-08,P0053,Grocery,5
2026-05-09,P0053,Grocery,6
2026-05-10,P0053,Grocery,6
2026-05-11,P0053,Grocery,6
2026-05-12,P0053,Grocery,6
2026-05-13,P0053,Grocery,10
2026-05-14,P0053,Grocery,6
2026-05-15,P0053,Grocery,8
2026-05-16,P0053,Grocery,5
2026-05-17,P0053,Grocery,7
2026-05-18,P0053,Grocery,9
2026-05-19,P0053,Grocery,9
2026-05-20,P0053,Grocery,9
2026-05-21,P0053,Grocery,7
2026-05-22,P0053,Grocery,8
2026-05-23,P0053,Grocery,4
2026-05-24,P0053,Grocery,6
2026-05-25,P0053,Grocery,5
2026-05-26,P0053,Grocery,10
2026-05-27,P0053,Grocery,9
2026-05-28,P0053,Grocery,8
2026-05-29,P0053,Grocery,5
2026-05-30,P0053,Grocery,5
2026-05-31,P0053,Grocery,4
2026-06-01,P0053,Grocery,5
2026-06-02,P0053,Grocery,7
2026-06-03,P0053,Grocery,7
2026-06-04,P0053,Grocery,11
2026-06-05,P0053,Grocery,7
2026-06-06,P0053,Grocery,5
2026-06-07,P0053,Grocery,5
2026-06-08,P0053,Grocery,10
2026-06-09,P0053,Grocery,9
2026-06-10,P0053,Grocery,9
2026-06-11,P0053,Grocery,9
2026-06-12,P0053,Grocery,6
2026-06-13,P0053,Grocery,5
2026-06-14,P0053,Grocery,7
2026-06-15,P0053,Grocery,9
2026-06-16,P0053,Grocery,11
2026-06-17,P0053,Grocery,12
2026-06-18,P0053,Grocery,9
2026-06-19,P0053,Grocery,7
2026-06-20,P0053,Grocery,4
2026-06-21,P0053,Grocery,9
2026-06-22,P0053,Grocery,9
2026-06-23,P0053,Grocery,10
2026-06-24,P0053,Grocery,10
2026-06-25,P0053,Grocery,11
2026-06-26,P0053,Grocery,9
2026-06-27,P0053,Grocery,6
2026-06-28,P0053,Grocery,8
2026-06-29,P0053,Grocery,10
2026-06-30,P0053,Grocery,12
2024-01-01,P0054,Apparel,15
2024-01-02,P0054,Apparel,18
2024-01-03,P0054,Apparel,18
2024-01-04,P0054,Apparel,16
2024-01-05,P0054,Apparel,13
2024-01-06,P0054,Apparel,9
2024-01-07,P0054,Apparel,13
2024-01-08,P0054,Apparel,13
2024-01-09,P0054,Apparel,17
2024-01-10,P0054,Apparel,14
2024-01-11,P0054,Apparel,19
2024-01-12,P0054,Apparel,13
2024-01-13,P0054,Apparel,9
2024-01-14,P0054,Apparel,13
2024-01-15,P0054,Apparel,15
2024-01-16,P0054,Apparel,10
2024-01-17,P0054,Apparel,15
2024-01-18,P0054,Apparel,14
2024-01-19,P0054,Apparel,11
2024-01-20,P0054,Apparel,12
2024-01-21,P0054,Apparel,6
2024-01-22,P0054,Apparel,16
2024-01-23,P0054,Apparel,21
2024-01-24,P0054,Apparel,21
2024-01-25,P0054,Apparel,15
2024-01-26,P0054,Apparel,9
2024-01-27,P0054,Apparel,11
2024-01-28,P0054,Apparel,12
2024-01-29,P0054,Apparel,16
2024-01-30,P0054,Apparel,17
2024-01-31,P0054,Apparel,23
2024-02-01,P0054,Apparel,16
2024-02-02,P0054,Apparel,18
2024-02-03,P0054,Apparel,14
2024-02-04,P0054,Apparel,12
2024-02-05,P0054,Apparel,18
2024-02-06,P0054,Apparel,14
2024-02-07,P0054,Apparel,18
2024-02-08,P0054,Apparel,19
2024-02-09,P0054,Apparel,12
2024-02-10,P0054,Apparel,14
2024-02-11,P0054,Apparel,13
2024-02-12,P0054,Apparel,12
2024-02-13,P0054,Apparel,24
2024-02-14,P0054,Apparel,22
2024-02-15,P0054,Apparel,20
2024-02-16,P0054,Apparel,12
2024-02-17,P0054,Apparel,8
2024-02-18,P0054,Apparel,16
2024-02-19,P0054,Apparel,17
2024-02-20,P0054,Apparel,16
2024-02-21,P0054,Apparel,17
2024-02-22,P0054,Apparel,22
2024-02-23,P0054,Apparel,13
2024-02-24,P0054,Apparel,12
2024-02-25,P0054,Apparel,12
2024-02-26,P0054,Apparel,15
2024-02-27,P0054,Apparel,22
2024-02-28,P0054,Apparel,20
2024-02-29,P0054,Apparel,16
2024-03-01,P0054,Apparel,14
2024-03-02,P0054,Apparel,14
2024-03-03,P0054,Apparel,15
2024-03-04,P0054,Apparel,16
2024-03-05,P0054,Apparel,23
2024-03-06,P0054,Apparel,18
2024-03-07,P0054,Apparel,21
2024-03-08,P0054,Apparel,13
2024-03-09,P0054,Apparel,12
2024-03-10,P0054,Apparel,13
2024-03-11,P0054,Apparel,18
2024-03-12,P0054,Apparel,15
2024-03-13,P0054,Apparel,19
2024-03-14,P0054,Apparel,17
2024-03-15,P0054,Apparel,15
2024-03-16,P0054,Apparel,12
2024-03-17,P0054,Apparel,17
2024-03-18,P0054,Apparel,16
2024-03-19,P0054,Apparel,23
2024-03-20,P0054,Apparel,26
2024-03-21,P0054,Apparel,21
2024-03-22,P0054,Apparel,18
2024-03-23,P0054,Apparel,10
2024-03-24,P0054,Apparel,15
2024-03-25,P0054,Apparel,19
2024-03-26,P0054,Apparel,22
2024-03-27,P0054,Apparel,19
2024-03-28,P0054,Apparel,16
2024-03-29,P0054,Apparel,13
2024-03-30,P0054,Apparel,15
2024-03-31,P0054,Apparel,15
2024-04-01,P0054,Apparel,16
2024-04-02,P0054,Apparel,23
2024-04-03,P0054,Apparel,20
2024-04-04,P0054,Apparel,19
2024-04-05,P0054,Apparel,17
2024-04-06,P0054,Apparel,18
2024-04-07,P0054,Apparel,15
2024-04-08,P0054,Apparel,17
2024-04-09,P0054,Apparel,22
2024-04-10,P0054,Apparel,22
2024-04-11,P0054,Apparel,24
2024-04-12,P0054,Apparel,13
2024-04-13,P0054,Apparel,14
2024-04-14,P0054,Apparel,12
2024-04-15,P0054,Apparel,22
2024-04-16,P0054,Apparel,26
2024-04-17,P0054,Apparel,19
2024-04-18,P0054,Apparel,20
2024-04-19,P0054,Apparel,15
2024-04-20,P0054,Apparel,13
2024-04-21,P0054,Apparel,20
2024-04-22,P0054,Apparel,16
2024-04-23,P0054,Apparel,22
2024-04-24,P0054,Apparel,22
2024-04-25,P0054,Apparel,18
2024-04-26,P0054,Apparel,14
2024-04-27,P0054,Apparel,16
2024-04-28,P0054,Apparel,14
2024-04-29,P0054,Apparel,20
2024-04-30,P0054,Apparel,24
2024-05-01,P0054,Apparel,25
2024-05-02,P0054,Apparel,23
2024-05-03,P0054,Apparel,16
2024-05-04,P0054,Apparel,14
2024-05-05,P0054,Apparel,20
2024-05-06,P0054,Apparel,21
2024-05-07,P0054,Apparel,24
2024-05-08,P0054,Apparel,21
2024-05-09,P0054,Apparel,27
2024-05-10,P0054,Apparel,18
2024-05-11,P0054,Apparel,10
2024-05-12,P0054,Apparel,17
2024-05-13,P0054,Apparel,19
2024-05-14,P0054,Apparel,30
2024-05-15,P0054,Apparel,24
2024-05-16,P0054,Apparel,22
2024-05-17,P0054,Apparel,17
2024-05-18,P0054,Apparel,16
2024-05-19,P0054,Apparel,16
2024-05-20,P0054,Apparel,19
2024-05-21,P0054,Apparel,25
2024-05-22,P0054,Apparel,24
2024-05-23,P0054,Apparel,24
2024-05-24,P0054,Apparel,15
2024-05-25,P0054,Apparel,12
2024-05-26,P0054,Apparel,13
2024-05-27,P0054,Apparel,20
2024-05-28,P0054,Apparel,24
2024-05-29,P0054,Apparel,24
2024-05-30,P0054,Apparel,27
2024-05-31,P0054,Apparel,17
2024-06-01,P0054,Apparel,15
2024-06-02,P0054,Apparel,19
2024-06-03,P0054,Apparel,22
2024-06-04,P0054,Apparel,25
2024-06-05,P0054,Apparel,22
2024-06-06,P0054,Apparel,22
2024-06-07,P0054,Apparel,18
2024-06-08,P0054,Apparel,18
2024-06-09,P0054,Apparel,22
2024-06-10,P0054,Apparel,19
2024-06-11,P0054,Apparel,24
2024-06-12,P0054,Apparel,27
2024-06-13,P0054,Apparel,23
2024-06-14,P0054,Apparel,22
2024-06-15,P0054,Apparel,20
2024-06-16,P0054,Apparel,18
2024-06-17,P0054,Apparel,21
2024-06-18,P0054,Apparel,23
2024-06-19,P0054,Apparel,26
2024-06-20,P0054,Apparel,16
2024-06-21,P0054,Apparel,18
2024-06-22,P0054,Apparel,13
2024-06-23,P0054,Apparel,18
2024-06-24,P0054,Apparel,17
2024-06-25,P0054,Apparel,27
2024-06-26,P0054,Apparel,23
2024-06-27,P0054,Apparel,22
2024-06-28,P0054,Apparel,15
2024-06-29,P0054,Apparel,17
2024-06-30,P0054,Apparel,16
2024-07-01,P0054,Apparel,22
2024-07-02,P0054,Apparel,24
2024-07-03,P0054,Apparel,23
2024-07-04,P0054,Apparel,23
2024-07-05,P0054,Apparel,18
2024-07-06,P0054,Apparel,16
2024-07-07,P0054,Apparel,15
2024-07-08,P0054,Apparel,15
2024-07-09,P0054,Apparel,26
2024-07-10,P0054,Apparel,23
2024-07-11,P0054,Apparel,24
2024-07-12,P0054,Apparel,16
2024-07-13,P0054,Apparel,14
2024-07-14,P0054,Apparel,17
2024-07-15,P0054,Apparel,24
2024-07-16,P0054,Apparel,24
2024-07-17,P0054,Apparel,29
2024-07-18,P0054,Apparel,23
2024-07-19,P0054,Apparel,18
2024-07-20,P0054,Apparel,17
2024-07-21,P0054,Apparel,21
2024-07-22,P0054,Apparel,18
2024-07-23,P0054,Apparel,22
2024-07-24,P0054,Apparel,23
2024-07-25,P0054,Apparel,22
2024-07-26,P0054,Apparel,14
2024-07-27,P0054,Apparel,17
2024-07-28,P0054,Apparel,13
2024-07-29,P0054,Apparel,17
2024-07-30,P0054,Apparel,24
2024-07-31,P0054,Apparel,20
2024-08-01,P0054,Apparel,23
2024-08-02,P0054,Apparel,12
2024-08-03,P0054,Apparel,15
2024-08-04,P0054,Apparel,19
2024-08-05,P0054,Apparel,18
2024-08-06,P0054,Apparel,21
2024-08-07,P0054,Apparel,25
2024-08-08,P0054,Apparel,23
2024-08-09,P0054,Apparel,16
2024-08-10,P0054,Apparel,13
2024-08-11,P0054,Apparel,16
2024-08-12,P0054,Apparel,20
2024-08-13,P0054,Apparel,23
2024-08-14,P0054,Apparel,22
2024-08-15,P0054,Apparel,22
2024-08-16,P0054,Apparel,10
2024-08-17,P0054,Apparel,14
2024-08-18,P0054,Apparel,18
2024-08-19,P0054,Apparel,17
2024-08-20,P0054,Apparel,21
2024-08-21,P0054,Apparel,25
2024-08-22,P0054,Apparel,17
2024-08-23,P0054,Apparel,17
2024-08-24,P0054,Apparel,15
2024-08-25,P0054,Apparel,17
2024-08-26,P0054,Apparel,12
2024-08-27,P0054,Apparel,18
2024-08-28,P0054,Apparel,22
2024-08-29,P0054,Apparel,19
2024-08-30,P0054,Apparel,18
2024-08-31,P0054,Apparel,17
2024-09-01,P0054,Apparel,14
2024-09-02,P0054,Apparel,20
2024-09-03,P0054,Apparel,21
2024-09-04,P0054,Apparel,25
2024-09-05,P0054,Apparel,21
2024-09-06,P0054,Apparel,17
2024-09-07,P0054,Apparel,16
2024-09-08,P0054,Apparel,17
2024-09-09,P0054,Apparel,14
2024-09-10,P0054,Apparel,23
2024-09-11,P0054,Apparel,22
2024-09-12,P0054,Apparel,19
2024-09-13,P0054,Apparel,11
2024-09-14,P0054,Apparel,14
2024-09-15,P0054,Apparel,15
2024-09-16,P0054,Apparel,18
2024-09-17,P0054,Apparel,18
2024-09-18,P0054,Apparel,21
2024-09-19,P0054,Apparel,19
2024-09-20,P0054,Apparel,16
2024-09-21,P0054,Apparel,12
2024-09-22,P0054,Apparel,14
2024-09-23,P0054,Apparel,23
2024-09-24,P0054,Apparel,20
2024-09-25,P0054,Apparel,19
2024-09-26,P0054,Apparel,13
2024-09-27,P0054,Apparel,15
2024-09-28,P0054,Apparel,8
2024-09-29,P0054,Apparel,11
2024-09-30,P0054,Apparel,19
2024-10-01,P0054,Apparel,25
2024-10-02,P0054,Apparel,21
2024-10-03,P0054,Apparel,21
2024-10-04,P0054,Apparel,13
2024-10-05,P0054,Apparel,14
2024-10-06,P0054,Apparel,14
2024-10-07,P0054,Apparel,12
2024-10-08,P0054,Apparel,18
2024-10-09,P0054,Apparel,22
2024-10-10,P0054,Apparel,17
2024-10-11,P0054,Apparel,13
2024-10-12,P0054,Apparel,9
2024-10-13,P0054,Apparel,13
2024-10-14,P0054,Apparel,17
2024-10-15,P0054,Apparel,18
2024-10-16,P0054,Apparel,21
2024-10-17,P0054,Apparel,17
2024-10-18,P0054,Apparel,13
2024-10-19,P0054,Apparel,13
2024-10-20,P0054,Apparel,11
2024-10-21,P0054,Apparel,18
2024-10-22,P0054,Apparel,14
2024-10-23,P0054,Apparel,16
2024-10-24,P0054,Apparel,12
2024-10-25,P0054,Apparel,11
2024-10-26,P0054,Apparel,9
2024-10-27,P0054,Apparel,14
2024-10-28,P0054,Apparel,15
2024-10-29,P0054,Apparel,14
2024-10-30,P0054,Apparel,20
2024-10-31,P0054,Apparel,21
2024-11-01,P0054,Apparel,16
2024-11-02,P0054,Apparel,9
2024-11-03,P0054,Apparel,10
2024-11-04,P0054,Apparel,17
2024-11-05,P0054,Apparel,18
2024-11-06,P0054,Apparel,22
2024-11-07,P0054,Apparel,14
2024-11-08,P0054,Apparel,15
2024-11-09,P0054,Apparel,11
2024-11-10,P0054,Apparel,12
2024-11-11,P0054,Apparel,16
2024-11-12,P0054,Apparel,9
2024-11-13,P0054,Apparel,18
2024-11-14,P0054,Apparel,15
2024-11-15,P0054,Apparel,13
2024-11-16,P0054,Apparel,8
2024-11-17,P0054,Apparel,16
2024-11-18,P0054,Apparel,12
2024-11-19,P0054,Apparel,15
2024-11-20,P0054,Apparel,19
2024-11-21,P0054,Apparel,12
2024-11-22,P0054,Apparel,12
2024-11-23,P0054,Apparel,10
2024-11-24,P0054,Apparel,10
2024-11-25,P0054,Apparel,14
2024-11-26,P0054,Apparel,16
2024-11-27,P0054,Apparel,15
2024-11-28,P0054,Apparel,18
2024-11-29,P0054,Apparel,13
2024-11-30,P0054,Apparel,8
2024-12-01,P0054,Apparel,14
2024-12-02,P0054,Apparel,20
2024-12-03,P0054,Apparel,19
2024-12-04,P0054,Apparel,15
2024-12-05,P0054,Apparel,16
2024-12-06,P0054,Apparel,16
2024-12-07,P0054,Apparel,12
2024-12-08,P0054,Apparel,13
2024-12-09,P0054,Apparel,13
2024-12-10,P0054,Apparel,19
2024-12-11,P0054,Apparel,19
2024-12-12,P0054,Apparel,15
2024-12-13,P0054,Apparel,17
2024-12-14,P0054,Apparel,10
2024-12-15,P0054,Apparel,10
2024-12-16,P0054,Apparel,13
2024-12-17,P0054,Apparel,16
2024-12-18,P0054,Apparel,22
2024-12-19,P0054,Apparel,14
2024-12-20,P0054,Apparel,16
2024-12-21,P0054,Apparel,12
2024-12-22,P0054,Apparel,11
2024-12-23,P0054,Apparel,15
2024-12-24,P0054,Apparel,15
2024-12-25,P0054,Apparel,18
2024-12-26,P0054,Apparel,20
2024-12-27,P0054,Apparel,13
2024-12-28,P0054,Apparel,10
2024-12-29,P0054,Apparel,11
2024-12-30,P0054,Apparel,17
2024-12-31,P0054,Apparel,18
2025-01-01,P0054,Apparel,20
2025-01-02,P0054,Apparel,13
2025-01-03,P0054,Apparel,9
2025-01-04,P0054,Apparel,14
2025-01-05,P0054,Apparel,13
2025-01-06,P0054,Apparel,15
2025-01-07,P0054,Apparel,15
2025-01-08,P0054,Apparel,16
2025-01-09,P0054,Apparel,17
2025-01-10,P0054,Apparel,12
2025-01-11,P0054,Apparel,11
2025-01-12,P0054,Apparel,10
2025-01-13,P0054,Apparel,12
2025-01-14,P0054,Apparel,14
2025-01-15,P0054,Apparel,20
2025-01-16,P0054,Apparel,13
2025-01-17,P0054,Apparel,14
2025-01-18,P0054,Apparel,15
2025-01-19,P0054,Apparel,12
2025-01-20,P0054,Apparel,8
2025-01-21,P0054,Apparel,22
2025-01-22,P0054,Apparel,21
2025-01-23,P0054,Apparel,15
2025-01-24,P0054,Apparel,13
2025-01-25,P0054,Apparel,12
2025-01-26,P0054,Apparel,8
2025-01-27,P0054,Apparel,18
2025-01-28,P0054,Apparel,19
2025-01-29,P0054,Apparel,16
2025-01-30,P0054,Apparel,18
2025-01-31,P0054,Apparel,12
2025-02-01,P0054,Apparel,5
2025-02-02,P0054,Apparel,15
2025-02-03,P0054,Apparel,18
2025-02-04,P0054,Apparel,15
2025-02-05,P0054,Apparel,23
2025-02-06,P0054,Apparel,17
2025-02-07,P0054,Apparel,18
2025-02-08,P0054,Apparel,8
2025-02-09,P0054,Apparel,15
2025-02-10,P0054,Apparel,14
2025-02-11,P0054,Apparel,20
2025-02-12,P0054,Apparel,15
2025-02-13,P0054,Apparel,15
2025-02-14,P0054,Apparel,12
2025-02-15,P0054,Apparel,12
2025-02-16,P0054,Apparel,17
2025-02-17,P0054,Apparel,18
2025-02-18,P0054,Apparel,17
2025-02-19,P0054,Apparel,16
2025-02-20,P0054,Apparel,18
2025-02-21,P0054,Apparel,11
2025-02-22,P0054,Apparel,16
2025-02-23,P0054,Apparel,8
2025-02-24,P0054,Apparel,21
2025-02-25,P0054,Apparel,18
2025-02-26,P0054,Apparel,23
2025-02-27,P0054,Apparel,18
2025-02-28,P0054,Apparel,16
2025-03-01,P0054,Apparel,10
2025-03-02,P0054,Apparel,8
2025-03-03,P0054,Apparel,15
2025-03-04,P0054,Apparel,16
2025-03-05,P0054,Apparel,16
2025-03-06,P0054,Apparel,16
2025-03-07,P0054,Apparel,12
2025-03-08,P0054,Apparel,13
2025-03-09,P0054,Apparel,12
2025-03-10,P0054,Apparel,15
2025-03-11,P0054,Apparel,17
2025-03-12,P0054,Apparel,24
2025-03-13,P0054,Apparel,20
2025-03-14,P0054,Apparel,16
2025-03-15,P0054,Apparel,12
2025-03-16,P0054,Apparel,11
2025-03-17,P0054,Apparel,18
2025-03-18,P0054,Apparel,21
2025-03-19,P0054,Apparel,20
2025-03-20,P0054,Apparel,20
2025-03-21,P0054,Apparel,14
2025-03-22,P0054,Apparel,11
2025-03-23,P0054,Apparel,16
2025-03-24,P0054,Apparel,21
2025-03-25,P0054,Apparel,20
2025-03-26,P0054,Apparel,24
2025-03-27,P0054,Apparel,21
2025-03-28,P0054,Apparel,17
2025-03-29,P0054,Apparel,14
2025-03-30,P0054,Apparel,14
2025-03-31,P0054,Apparel,16
2025-04-01,P0054,Apparel,19
2025-04-02,P0054,Apparel,25
2025-04-03,P0054,Apparel,18
2025-04-04,P0054,Apparel,17
2025-04-05,P0054,Apparel,14
2025-04-06,P0054,Apparel,11
2025-04-07,P0054,Apparel,20
2025-04-08,P0054,Apparel,21
2025-04-09,P0054,Apparel,21
2025-04-10,P0054,Apparel,20
2025-04-11,P0054,Apparel,19
2025-04-12,P0054,Apparel,16
2025-04-13,P0054,Apparel,15
2025-04-14,P0054,Apparel,21
2025-04-15,P0054,Apparel,20
2025-04-16,P0054,Apparel,29
2025-04-17,P0054,Apparel,22
2025-04-18,P0054,Apparel,19
2025-04-19,P0054,Apparel,13
2025-04-20,P0054,Apparel,15
2025-04-21,P0054,Apparel,17
2025-04-22,P0054,Apparel,22
2025-04-23,P0054,Apparel,22
2025-04-24,P0054,Apparel,14
2025-04-25,P0054,Apparel,15
2025-04-26,P0054,Apparel,15
2025-04-27,P0054,Apparel,13
2025-04-28,P0054,Apparel,17
2025-04-29,P0054,Apparel,22
2025-04-30,P0054,Apparel,24
2025-05-01,P0054,Apparel,18
2025-05-02,P0054,Apparel,15
2025-05-03,P0054,Apparel,12
2025-05-04,P0054,Apparel,17
2025-05-05,P0054,Apparel,14
2025-05-06,P0054,Apparel,23
2025-05-07,P0054,Apparel,20
2025-05-08,P0054,Apparel,18
2025-05-09,P0054,Apparel,15
2025-05-10,P0054,Apparel,20
2025-05-11,P0054,Apparel,17
2025-05-12,P0054,Apparel,19
2025-05-13,P0054,Apparel,20
2025-05-14,P0054,Apparel,22
2025-05-15,P0054,Apparel,20
2025-05-16,P0054,Apparel,13
2025-05-17,P0054,Apparel,14
2025-05-18,P0054,Apparel,19
2025-05-19,P0054,Apparel,16
2025-05-20,P0054,Apparel,22
2025-05-21,P0054,Apparel,25
2025-05-22,P0054,Apparel,21
2025-05-23,P0054,Apparel,24
2025-05-24,P0054,Apparel,11
2025-05-25,P0054,Apparel,20
2025-05-26,P0054,Apparel,23
2025-05-27,P0054,Apparel,26
2025-05-28,P0054,Apparel,28
2025-05-29,P0054,Apparel,21
2025-05-30,P0054,Apparel,15
2025-05-31,P0054,Apparel,17
2025-06-01,P0054,Apparel,14
2025-06-02,P0054,Apparel,25
2025-06-03,P0054,Apparel,25
2025-06-04,P0054,Apparel,26
2025-06-05,P0054,Apparel,19
2025-06-06,P0054,Apparel,20
2025-06-07,P0054,Apparel,16
2025-06-08,P0054,Apparel,17
2025-06-09,P0054,Apparel,16
2025-06-10,P0054,Apparel,23
2025-06-11,P0054,Apparel,28
2025-06-12,P0054,Apparel,18
2025-06-13,P0054,Apparel,19
2025-06-14,P0054,Apparel,20
2025-06-15,P0054,Apparel,16
2025-06-16,P0054,Apparel,16
2025-06-17,P0054,Apparel,24
2025-06-18,P0054,Apparel,25
2025-06-19,P0054,Apparel,23
2025-06-20,P0054,Apparel,15
2025-06-21,P0054,Apparel,16
2025-06-22,P0054,Apparel,21
2025-06-23,P0054,Apparel,19
2025-06-24,P0054,Apparel,22
2025-06-25,P0054,Apparel,28
2025-06-26,P0054,Apparel,24
2025-06-27,P0054,Apparel,17
2025-06-28,P0054,Apparel,17
2025-06-29,P0054,Apparel,15
2025-06-30,P0054,Apparel,19
2025-07-01,P0054,Apparel,28
2025-07-02,P0054,Apparel,25
2025-07-03,P0054,Apparel,24
2025-07-04,P0054,Apparel,16
2025-07-05,P0054,Apparel,11
2025-07-06,P0054,Apparel,19
2025-07-07,P0054,Apparel,23
2025-07-08,P0054,Apparel,25
2025-07-09,P0054,Apparel,25
2025-07-10,P0054,Apparel,23
2025-07-11,P0054,Apparel,17
2025-07-12,P0054,Apparel,17
2025-07-13,P0054,Apparel,16
2025-07-14,P0054,Apparel,16
2025-07-15,P0054,Apparel,25
2025-07-16,P0054,Apparel,29
2025-07-17,P0054,Apparel,21
2025-07-18,P0054,Apparel,16
2025-07-19,P0054,Apparel,9
2025-07-20,P0054,Apparel,18
